Title,Star Rating,Main Content,Review Date
I haven't even got to use them so time…,Rated 3 out of 5 stars,I haven't even got to use them so time will tell.,2024-02-24T00:44:37.000Z
I didn't have it very long thank u for…,Rated 4 out of 5 stars,I didn't have it very long thank u for your business,2024-02-24T00:42:40.000Z
They are very fast,Rated 5 out of 5 stars,So happy I have them saved me money. They are fast In responding to emails phone calls inquiries,2024-02-24T00:42:29.000Z
Very nice people and excellent coverage,Rated 5 out of 5 stars,Very nice people and excellent coverage,2024-02-24T00:31:58.000Z
Customer service representatives…,Rated 5 out of 5 stars,Customer service representatives explained every step,2024-02-24T00:30:20.000Z
Good servuce,Rated 5 out of 5 stars,Very happy with CarShield and excellent customer service representatives even though the car did not require any major repair I just paid for coolsnt,2024-02-24T00:19:17.000Z
The pleasant of the employee that I…,Rated 5 out of 5 stars,The pleasant of the employee that I spoke with!!,2024-02-24T00:18:21.000Z
The car shield representative did a… marvelous job,Rated 5 out of 5 stars,The car shield representative did a really nice job and explaining what I had to do and what was gonna happen. She was great.,2024-02-23T23:21:49.000Z
the process takes longer then expected…,Rated 5 out of 5 stars,"the process takes longer then expected for repair authorizations, it should not take several days especially from a reputible nissan dealership, and the rental car reimbursement should not take as long either, you need to contract with better tow companies in florida, there are a lot of fly by night operators using poor equipment to tow cars,they are raggedy and dirty.",2024-02-23T21:47:53.000Z
they do good job.,Rated 5 out of 5 stars,do a good job.frenly.,2024-02-23T21:15:49.000Z
Great service!,Rated 5 out of 5 stars,,2024-02-23T21:15:17.000Z
They were very helpful and friendly…,Rated 5 out of 5 stars,They were very helpful and friendly when I needed them. Didn't have to wait long. I was very satisfied!,2024-02-23T19:20:09.000Z
Service was very good and prices…,Rated 5 out of 5 stars,Service was very good and prices reasonable.,2024-02-23T18:40:34.000Z
Quick responses to questions,Rated 5 out of 5 stars,Quick responses to questions,2024-02-23T18:20:41.000Z
Great service,Rated 5 out of 5 stars,My lady was great. And very friendly.,2024-02-23T17:50:00.000Z
Cut Throat Business,Rated 1 out of 5 stars,"I was very disappointed in Car Shield.  My husband passed away and because I was one day late in notifying Car Shield to cancel my policy they insisted to continue the coverage. I don't even own the car. I don't care what their policy is, that is unfeeling.  Most companies make an exception for death in the family.There is no common sense or ethics left in their company and I will never recommend them to anyone.",2024-02-23T17:02:59.000Z
I had never filed a claim until this…,Rated 1 out of 5 stars,I had never filed a claim until this one. And gaskets in my policy are not covered. Needed a new valve cover gasket and oil pan gasket. But that wasn’t covered. I had my policy for around two years. Time to trade in my vehicle. Canceled my car shield policy,2024-02-23T14:23:30.000Z
Youi have the most enjoyable staff…,Rated 5 out of 5 stars,Youi have the most enjoyable staff members who offer professional assistance and expertise to their clients.,2024-02-23T05:57:27.000Z
The tow truck driver was concerned,Rated 5 out of 5 stars,"Well, needless to say, the tow truck driver( Derek) was not able to tow my car but he did give me a battery boost so I could drive to AutoZone to get my battery.  He took pictures of my car and we  exchanged phone numbers in case my car stopped running on the way to AutoZone. Excellent service 😀👍😀",2024-02-23T04:46:30.000Z
They were very nice .when I called and…,Rated 5 out of 5 stars,They were very nice .when I called and applied for car shield .,2024-02-23T03:40:36.000Z
Used the policy one time and saved over…,Rated 5 out of 5 stars,Used the policy one time and saved over $3k.,2024-02-23T03:40:31.000Z
Excellent Service,Rated 5 out of 5 stars,Upon taking my vehicle to the shop waiting for the service man to tell me what was going on with my vehicle.  I thought about my coverage with CarShield. I went to my vehicle and got my book the gentleman called immediately to confirm my coverage. A few minutes later I received a message from CarShield the part was covered. Thank you CarShield.,2024-02-23T02:25:31.000Z
Payment Update,Rated 5 out of 5 stars,I just updated the way I pay. And there wasn't any problems.,2024-02-23T02:13:49.000Z
I have all ready made my statement…Keep stress dowm,Rated 5 out of 5 stars,I have all ready made my statement today just keep do what you are doing the workers are stepping right in removing any problems so I do stress anymore thank you.,2024-02-23T01:27:20.000Z
Very helpful and very professional,Rated 5 out of 5 stars,Very helpful and very professional They knew exactly how to help with clear communication,2024-02-23T00:08:45.000Z
The timely manner to get resolution…,Rated 1 out of 5 stars,The timely manner to get resolution answers took over two weeks just to find out my claim was denied. Unacceptable I canceled my plan will look for other of insurance.,2024-02-22T23:36:19.000Z
No need to have any work on Ford Escape.,Rated 5 out of 5 stars,,2024-02-22T23:31:45.000Z
I just bought this 2 weeks ago so I…,Rated 5 out of 5 stars,I just bought this 2 weeks ago so I haven’t used it yet. Give me a couple more weeks when I’ve actually went to get something on my car fixed!,2024-02-22T23:24:22.000Z
The Rep was courteous & helpful during…,Rated 5 out of 5 stars,The Rep was courteous & helpful during our short conversation.,2024-02-22T23:12:28.000Z
Very helpful with everything,Rated 5 out of 5 stars,Very helpful with everything,2024-02-22T22:56:36.000Z
Dealing with reimbursement issue ... people being very polite and helpful.,Rated 5 out of 5 stars,dealing with reimbursement issue ..staff has been very helpful and professional.,2024-02-22T22:29:22.000Z
Good service,Rated 5 out of 5 stars,,2024-02-22T22:26:39.000Z
I was denied coverage of control arms,Rated 1 out of 5 stars,I was denied coverage of control arms. Please send me entire list of items not covered by your company.,2024-02-22T22:23:13.000Z
They saved me from a stressful…,Rated 5 out of 5 stars,They saved me from a stressful situation.  Thank you.,2024-02-22T21:59:48.000Z
Great Service,Rated 5 out of 5 stars,The car shield representative was very helpful. This was my first claim.,2024-02-22T21:37:06.000Z
Because everytime Icall them to talk to…,Rated 5 out of 5 stars,Because everytime Icall them to talk to them they are polite and willing to talk to you and help you as much as they can. They also call you back to see if everything went ok with you.,2024-02-22T21:22:29.000Z
They listened,Rated 5 out of 5 stars,"They listened, they explained what I needed to know and were courteous.  They helped me to make an informed decision.",2024-02-22T21:04:44.000Z
Nothing,Rated 5 out of 5 stars,Nothing to add,2024-02-22T20:54:37.000Z
The service was exceptional,Rated 5 out of 5 stars,The customer service was exceptional.,2024-02-22T20:24:54.000Z
You pull from my account but your app…,Rated 1 out of 5 stars,"You pull from my account but your app stopped working. I called customer service and gave all my info, they said it work next day and it still don’t. Makes me upset I can’t see anything but you still pull from my account, Even says my email not found in your system.",2024-02-22T18:18:04.000Z
Helpful,Rated 5 out of 5 stars,"All the people I have delt with are very professional, knowledgeable and helpful.",2024-02-22T18:07:17.000Z
No trouble contacting Car Shield,Rated 5 out of 5 stars,No trouble contacting Car Shield. Send someone within 20 minutes. The company sent to my location was very friendly and experience. I would recommend Car Shield to everyone.,2024-02-22T17:19:58.000Z
So far all I've done is paid my bill…,Rated 5 out of 5 stars,So far all I've done is paid my bill I've had no other experience with Garfield but to pay my bill but people are very courteous and kind,2024-02-22T15:55:29.000Z
Tech support,Rated 5 out of 5 stars,Great info given,2024-02-22T15:40:43.000Z
I was very happy the way you paid for…,Rated 5 out of 5 stars,I was very happy the way you paid for my car repairs. I was very happy the way you pay for my car repairs.,2024-02-22T03:02:17.000Z
Mechanic…,Rated 5 out of 5 stars,The person I spoke to found mechanics that take carshield because my dealer doesn’t anymore,2024-02-22T02:48:00.000Z
Was very kind and understanding,Rated 5 out of 5 stars,,2024-02-22T02:25:46.000Z
New customer,Rated 5 out of 5 stars,They were very professional and explained everything about the policy.,2024-02-22T02:04:01.000Z
A.  Peace of. Mind,Rated 5 out of 5 stars,It's.   GOOD. WARRANTY  THERE. WHEN. YOU. NEED. IT,2024-02-22T00:20:08.000Z
Billing,Rated 5 out of 5 stars,The willingness to help.,2024-02-21T23:28:48.000Z
Feeling comfortable now!,Rated 5 out of 5 stars,They answered all my questions and gave me a great deal in my protection plan.,2024-02-21T23:18:10.000Z
Everything was very easy they gave me…,Rated 5 out of 5 stars,Everything was very easy they gave me exactly what I wanted and another discount I have Home shield and Car shield thank you,2024-02-21T23:01:58.000Z
Great Service,Rated 4 out of 5 stars,The service was very nice and the Representative was courteous and prompt.,2024-02-21T21:20:51.000Z
I just love how quick they approved and…,Rated 5 out of 5 stars,I just love how quick they approved and paid my claim within 5 days! They kept me posted on the status of the claim!  I can say I would recommend Car shield to all my family and friends!,2024-02-21T20:53:47.000Z
Claim agent Judy called to get a…,Rated 5 out of 5 stars,"Claim agent Judy called to get a statement from me about my car. Questions like how long owned, any business use, what kind of problem experienced and maintenance. Will approve repairs in about 4 hrs.",2024-02-21T20:23:42.000Z
I was told I could cancel my order…,Rated 1 out of 5 stars,I was told I could cancel my order anytime I canceled service I was still charged not good im not happy with car shield,2024-02-21T20:14:05.000Z
Excellent service,Rated 5 out of 5 stars,,2024-02-21T19:13:19.000Z
When I called I was referred right away…,Rated 5 out of 5 stars,"When I called I was referred right away to a number of places close by to me and the one that I chose to go, immediately check my car and ascertained what the problem was, contacted you and got the OK to take care of the problem. Thank you once again.",2024-02-21T19:12:45.000Z
My Experience with CarShield,Rated 5 out of 5 stars,People that I spoke with was knowledgeable. Conversation was to the point. Felt good after speaking with Associate. So far so good will give a try on next coverage plan,2024-02-21T19:08:07.000Z
It's not often I say,Rated 5 out of 5 stars,"It's not often I say, ""I trust..."" But I really trust this company. Signing up was easy, switching to another pay date that was more accommodating to my budget was easy, and talking with a human verses a bot was refreshing.",2024-02-21T19:05:32.000Z
I had a perfect first experience,Rated 5 out of 5 stars,I had a perfect first experience! I made sure that I checked my policy to see if my gas tank was covered and then had my shop call. Customer service was so easy to deal with. Everything went smoothly and my car is no longer leaking gas! A huge cost in savings! So glad I bought this car warranty and went with Car Shield!,2024-02-21T18:58:41.000Z
When I payed 2x for the month,Rated 5 out of 5 stars,When I payed 2x for the month. I called and Car Sheild found out I had done tge same thing 2 other times and didn't know about it. They refunded my money.  Thank you for seeing that and for helping me.,2024-02-21T18:48:19.000Z
Service was good,Rated 5 out of 5 stars,Everything,2024-02-21T18:23:10.000Z
Great service,Rated 5 out of 5 stars,Great service,2024-02-21T18:21:28.000Z
No help fixing car Bad,Rated 5 out of 5 stars,Bad no help fixing car,2024-02-21T16:51:01.000Z
How quick they approved the repair and…,Rated 5 out of 5 stars,How quick they approved the repair and how quick it was repaired,2024-02-21T16:02:53.000Z
Very satisfied,Rated 5 out of 5 stars,good and fast communication with repair shop.They also paid for repairs immediately.I was very satisfied with the carsheild experience,2024-02-21T16:00:57.000Z
phone call,Rated 5 out of 5 stars,fast and good info,2024-02-21T14:50:37.000Z
On 2/16/2024 on my way to the ranch we…,Rated 5 out of 5 stars,"On 2/16/2024 on my way to the ranch we had a blow out about 20 miles outside of Victoria,Tx and called CarShield and within 15 minutes the repair truck showed up and change our tire  and didn`t cost us a dime.",2024-02-21T14:14:47.000Z
Kim was amazing and handled my request…,Rated 5 out of 5 stars,Kim was amazing and handled my request quickly and easily.,2024-02-21T14:11:32.000Z
Carshield took my panic about fixing my…,Rated 5 out of 5 stars,"Carshield took my panic about fixing my vehicle, and threw that worry out the window 🪟 so to say. So I do feel safe with Carshield.",2024-02-21T05:37:22.000Z
Friendly staff,Rated 5 out of 5 stars,Friendly staff. Answered my questions!,2024-02-21T05:07:38.000Z
I couldn't  ask for a better customer…,Rated 5 out of 5 stars,I couldn't  ask for a better customer service it makes things run smoothly and the email updates keep me informed thru all the process,2024-02-21T04:39:26.000Z
Had a couple of questions and the…,Rated 5 out of 5 stars,"Had a couple of questions and the gentleman that answered my questions was extremely polite, courteous and very knowledgeable.",2024-02-21T04:16:16.000Z
I am very pleased how Car Shield was…,Rated 5 out of 5 stars,I am very pleased how Car Shield was able to work with my budget ( I am a senior on ss) and offer me appropriate coverage gor my situation.  I highly recommend the ptoduct.,2024-02-21T01:23:23.000Z
Courteous and friendly associate,Rated 5 out of 5 stars,Courteous and friendly associate. She immediately knew how to help me and answer my questions.,2024-02-21T01:22:55.000Z
Very good company they did very good…,Rated 5 out of 5 stars,Very good company they did very good with my claim,2024-02-21T00:41:18.000Z
Outstanding service,Rated 5 out of 5 stars,,2024-02-21T00:35:49.000Z
Great Customer Service,Rated 5 out of 5 stars,"Great Customer Service, the representative was very knowledgeable and informative. Answered all my questions.",2024-02-21T00:00:23.000Z
It was non-complicated,Rated 5 out of 5 stars,It was non-complicated.,2024-02-20T23:53:54.000Z
Great service,Rated 5 out of 5 stars,,2024-02-20T22:40:48.000Z
Customer service representative was…,Rated 5 out of 5 stars,Customer service representative was great. Thanks,2024-02-20T20:21:29.000Z
Run away fraud,Rated 1 out of 5 stars,Fraud do not pay they do not pay claims they want you to have inferior parts,2024-02-20T19:39:39.000Z
It was easy to complete my task,Rated 5 out of 5 stars,,2024-02-20T19:01:15.000Z
very helpful,Rated 5 out of 5 stars,"All my concern that I had, both Rep took good care of everything I needed done very Professional and Patient",2024-02-20T18:35:52.000Z
Great company,Rated 5 out of 5 stars,"Great company, knowing they are there for you should you evé have major problems with your vehicle.",2024-02-20T18:18:11.000Z
I feel secure knowing that CarShield…,Rated 5 out of 5 stars,I feel secure knowing that CarShield has my back if/when I need help.,2024-02-20T18:15:24.000Z
Fast response to pay for repairs,Rated 5 out of 5 stars,,2024-02-20T18:14:35.000Z
Satisfied customer,Rated 5 out of 5 stars,Representative was very helpfull and professional!,2024-02-20T18:11:43.000Z
Rapid response between Auto Repair…,Rated 5 out of 5 stars,Rapid response between Auto Repair station and car shield appraisers.  Problem with car not something covered by Car Shield but it was a confirming experience with Car Shield.,2024-02-20T17:56:03.000Z
I love car shield!!,Rated 5 out of 5 stars,,2024-02-20T17:50:50.000Z
There doing well at accepting my money,Rated 3 out of 5 stars,"There doing well at accepting my money, but not so well at paying out!",2024-02-20T17:42:21.000Z
Professional,Rated 5 out of 5 stars,"Professional, caring, very informative.  Kept me informed at every step.  Wonderful personal contact with all persons involvedThank you",2024-02-20T17:40:36.000Z
"Carshield, what they say is true.",Rated 5 out of 5 stars,"They kept us informed every step of the way. Worked directly with the dealership, and made the process easy and trouble free.",2024-02-20T17:39:28.000Z
Service,Rated 5 out of 5 stars,All our questions were answered,2024-02-20T17:25:40.000Z
Customer service rep was very kind,Rated 5 out of 5 stars,"Customer service rep was very kind, courteous and professional.",2024-02-20T17:13:00.000Z
Great service from customer service & co,Rated 5 out of 5 stars,The customer service rep was very good and the company did exactly what they indicated in a short period of time.  Would always recommend them.,2024-02-20T17:03:58.000Z
They were nice and explained everything…,Rated 5 out of 5 stars,They were nice and explained everything to where I was satisfied,2024-02-20T16:50:48.000Z
Fast respond easy cancellation,Rated 5 out of 5 stars,,2024-02-20T09:01:53.000Z
Easy communication,Rated 5 out of 5 stars,,2024-02-20T03:53:20.000Z
I had received a phone call about my…,Rated 5 out of 5 stars,"I had received a phone call about my CarShieid that I missed. I called the company to ask what the phone call was about. I was assured there was nothing urgent to be concerned  about, just a routine call. I appreciate the help and clarification",2024-02-20T02:30:46.000Z
Information Needed,Rated 5 out of 5 stars,The agent was knowledgeable and concerned. The information I needed was answered in a timely manner.,2024-02-20T00:37:01.000Z
Everyone new exactly what they were…,Rated 5 out of 5 stars,"Everyone new exactly what they were doing, very professional.",2024-02-19T22:17:46.000Z
Good,Rated 4 out of 5 stars,Good deal didn't get a chance,2024-02-19T21:52:17.000Z
Excellent service,Rated 5 out of 5 stars,,2024-02-19T21:27:40.000Z
Excellent service and updates,Rated 4 out of 5 stars,"Excellent service and updates on my claim were fast. The only reason I didn’t give 5 stars is because the automated texts weren’t correct and kept asking for pictures everyday, even after the claim was approved and payment made to the repair place. Other than that glitch, my experience was very fast & easy!",2024-02-19T19:16:36.000Z
Service was great,Rated 5 out of 5 stars,"Service was great. Customer was very helpful, tow service was quick and the auto repair shop was very good.",2024-02-19T19:01:05.000Z
The business was done in a professional…,Rated 5 out of 5 stars,The business was done in a professional manner.,2024-02-19T18:25:24.000Z
2019 Honda Safety systems,Rated 5 out of 5 stars,"correct information ,friendly service ,no delays in paying claim Car Shield best buy I have ever made.safety systems on my car now working properly",2024-02-19T17:27:12.000Z
Satisfied Customer,Rated 5 out of 5 stars,"The coverage covered my cost as advertised. Not only would I used CarShield again, I would recommend it to those who I care for and respect. Thank you",2024-02-19T17:00:28.000Z
It's nice to know there's,Rated 5 out of 5 stars,Carshall made it great. I could keep my car still.,2024-02-19T15:44:31.000Z
they are good people who will work with…,Rated 5 out of 5 stars,they are good people who will work with h you in getting your auto repaired as quickly as possible. I like doing busin ss with them.,2024-02-19T14:43:42.000Z
Efficient and quick…talked to a person…,Rated 4 out of 5 stars,Efficient and quick…talked to a person quickly,2024-02-19T14:12:25.000Z
Very pleasant and friendly.Helped me with everything I needed.,Rated 5 out of 5 stars,Helped me with everything I needed.,2024-02-19T14:08:03.000Z
representative showed great enthusiasm…,Rated 5 out of 5 stars,representative showed great enthusiasm with restraint,2024-02-19T06:29:55.000Z
You turned off automatic pay so you…,Rated 2 out of 5 stars,"You turned off automatic pay so you called me twice, when I returned your call I was told they didn’t know why they left a message for me. After three calls I finally got my answer, they turned off automatic pay by mistake. Your fault not mine. Unhappy about this , and I’m always a month in advance",2024-02-19T05:10:00.000Z
Ehhhhhh,Rated 2 out of 5 stars,It’s really hard to get around online!,2024-02-19T05:00:01.000Z
Everything good,Rated 5 out of 5 stars,,2024-02-19T04:55:47.000Z
So far I have had  no experiences with…,Rated 1 out of 5 stars,So far I have had  no experiences with Car Shield.,2024-02-19T04:35:10.000Z
Car Shield are very nice people,Rated 5 out of 5 stars,They are very friendly and great people,2024-02-19T04:17:20.000Z
Happy Camper,Rated 5 out of 5 stars,I had a flat tire and I called roadside assistant.  I mentioned to the car shield associate who answered the call my situation.  I also mentioned that I had a Dr's appointment in an hour and a half.  She (the associate) put me on hold and within minutes she came back with the name of the company who was going to take care of me.  Within an hour I was all done and on my way to my Dr's appointment.  Made it on time!!!. Thank you Car Shield for employing people who care about us.,2024-02-19T02:44:44.000Z
Representative very professional,Rated 5 out of 5 stars,,2024-02-19T02:15:28.000Z
Carshield is a good solid co… should have gotten them years ago.,Rated 5 out of 5 stars,Carshield is a good quality co. I should have gotten them to cover my vehicles years ago. Covered now with no worries.,2024-02-19T02:09:12.000Z
My car is in the shop you all keep taking my money but you don't cover what I need done.,Rated 1 out of 5 stars,My car is in the shop,2024-02-19T02:06:42.000Z
I’m happy Car Shield finally improved…,Rated 5 out of 5 stars,"I’m happy Car Shield finally improved the site to make payments online,had some issues with it the first time but got it taken care of when I called your customer service.",2024-02-19T01:27:54.000Z
Jeep Grand Cherokee,Rated 5 out of 5 stars,I've only started with Carshied however I did speak with a Customer Service about my quote and she was very professional and pleasant while speeking with me.,2024-02-19T01:18:30.000Z
They took care of everything that need…,Rated 5 out of 5 stars,They took care of everything that need to be fixed that was covered under my policy and I am greatly appreciative of this thank you car shield!!,2024-02-19T01:15:35.000Z
Appropriately Professional …,Rated 5 out of 5 stars,The  person I was speaking with was very help and very professional. She went over all the information in a clear and precise manner.,2024-02-19T00:26:13.000Z
Great experience,Rated 5 out of 5 stars,It was just a great experience to work with car shield on my claim on my truck. Thank you,2024-02-19T00:00:37.000Z
They where very helpful,Rated 5 out of 5 stars,,2024-02-18T23:57:44.000Z
Update credit card,Rated 5 out of 5 stars,Needed to update credit card.  Customer service lady was very nice and helpful!,2024-02-18T23:15:26.000Z
Courtious customer service,Rated 5 out of 5 stars,"Courtious customer service,  I have not had the opportunity to use the policy yet but if it is as good as they say, I will be highly pleased!",2024-02-18T22:21:45.000Z
Been paying two months and can’t use…,Rated 1 out of 5 stars,Been paying two months and can’t use the coverage because I don’t drive that much,2024-02-18T20:35:57.000Z
Scat pack,Rated 5 out of 5 stars,Good timing they keep there word,2024-02-18T20:10:13.000Z
Great customer service,Rated 5 out of 5 stars,,2024-02-18T19:50:28.000Z
None,Rated 5 out of 5 stars,Do not have any comments,2024-02-18T19:45:47.000Z
I have heard lots of good things about…,Rated 5 out of 5 stars,"I have heard lots of good things about this company. I am new, but so far I am well pleased with their service. Got my cards in just a few days. Have received emails to see if I have any questions. So far very good.",2024-02-18T19:12:30.000Z
"Easy to understand,good problem solving…",Rated 4 out of 5 stars,"Easy to understand,good problem solving skills,and polite.",2024-02-18T19:07:39.000Z
Rep was very knowledgeable,Rated 5 out of 5 stars,Rep was very knowledgeable. Explained the process thoroughly.,2024-02-18T18:36:50.000Z
The agent was very helpful and was able…,Rated 4 out of 5 stars,The agent was very helpful and was able to answer all of my questions.,2024-02-18T18:35:03.000Z
Everything was explained carefully to…,Rated 5 out of 5 stars,Everything was explained carefully to me and details from the claim adjuster William.  Thank you,2024-02-18T18:33:13.000Z
Request satisfied,Rated 5 out of 5 stars,,2024-02-18T18:30:14.000Z
Know that my jeep is covered with the…,Rated 5 out of 5 stars,Know that my jeep is covered with the lift kit it come with.,2024-02-18T17:16:16.000Z
Let’s you feel secure about your…,Rated 5 out of 5 stars,Let’s you feel secure about your vehicle.,2024-02-18T16:49:28.000Z
Customer service is very good!!,Rated 5 out of 5 stars,,2024-02-18T06:24:08.000Z
Great service,Rated 5 out of 5 stars,,2024-02-18T05:19:34.000Z
The service departwement kept us informed…,Rated 5 out of 5 stars,The service department kept us informed of their findings and they was very professional,2024-02-18T02:44:34.000Z
"They were very prompt with my tranaction, and understanding,i have good experience with this Company.",Rated 5 out of 5 stars,"My experience was very good, The Company was very prompts on my transaction.",2024-02-17T23:58:09.000Z
I love your commercials/very positive.,Rated 3 out of 5 stars,I love your commercials/very positive.I was told that my vehicle was fully covered with my plan. Not so. Should have been more careful.,2024-02-17T23:54:40.000Z
My CarShield contract,Rated 5 out of 5 stars,Mike Casa Grande was absolutely professional in explaining & letting me know what my Diamond Plan cover’s. He is definitely a keeper. Thank you Michael.,2024-02-17T23:54:29.000Z
If you don't have CarShield you should…,Rated 5 out of 5 stars,If you don't have CarShield you should get it. One repar could render your car worthless if you can't fix it. It's well worth the expense in knowing your car is covered.,2024-02-17T23:54:08.000Z
Very responsive,Rated 5 out of 5 stars,The warranty was handle on any event required,2024-02-17T23:26:11.000Z
Great experience,Rated 5 out of 5 stars,The person I talked to was helpful and took their time to explain what plan was best for me.,2024-02-17T23:24:36.000Z
Sales rep helped me find an auto repair…,Rated 5 out of 5 stars,Sales rep helped me find an auto repair shop near me.,2024-02-17T22:27:16.000Z
The lady in your billing department…,Rated 2 out of 5 stars,"The lady in your billing department didnot do a good job , she didnot take care of the problem that I have with the charge on my statement and also she charge me twice",2024-02-17T21:59:59.000Z
We're nearly a year into CS at $112 a…,Rated 1 out of 5 stars,We're nearly a year into CS at $112 a month.  We got for assurance that major components would be covered.  Turns out service shops refuse to take it and the major repairs are still on us.,2024-02-17T20:57:00.000Z
Great experience,Rated 5 out of 5 stars,,2024-02-17T20:29:24.000Z
The whole process was great and went…,Rated 5 out of 5 stars,The whole process was great and went well only thing I had an issue with was trying to send records to the app or by email that’s the only thing that could be better,2024-02-17T19:56:44.000Z
Veronica went far and in between to…,Rated 5 out of 5 stars,Veronica went far and in between to answer all our concerns,2024-02-17T19:02:58.000Z
Professional reps,Rated 5 out of 5 stars,,2024-02-17T19:02:34.000Z
Loyal Customer Very Disappointed,Rated 1 out of 5 stars,"I've been a loyal customer of Carshield for many years. I've talked 4 family members and 2 coworkers into signing up for the service. Now that I have an issue with my car's front axles, I'm being told that Carshield will only cover approximately 20% of the work that needs to be done to repair them even though drive axles are a part of my contract coverage. This is very disappointing. Now I'm left to figure out a way to get my car serviced, stressing about whether or not they will give out while I'm driving before I can afford to get the repairs done. I'm beyond disappointed and have no choice but to cancel my service. I will use the money I would pay Carshield to set up my own emergency fund for my future car repairs. I will definitely let my family and friends know about the details as to why Carshield won't cover my repairs. I'm a single father who thought getting Carshield would be a benefit but I'm actually out thousands of dollars I've paid over the years only to have my claim approved for 20% of what the dealership says needs to be done, even though those services are a part of my contract.",2024-02-17T18:20:33.000Z
I’m asking for help,Rated 5 out of 5 stars,"I’m asking for help. I over looked my existing warranty, which has two years left on it, so I need to stop it. I’m double checking my warranty to make sure it covers everything. The lady I’m working with said if so I could discontinue the policy.",2024-02-17T15:45:53.000Z
Very professional took care of all my…,Rated 5 out of 5 stars,Very professional took care of all my concerns...,2024-02-17T11:51:18.000Z
caller seemed frustrated...,Rated 5 out of 5 stars,great job...,2024-02-17T07:19:13.000Z
Request was quick & it was good…,Rated 5 out of 5 stars,Request was quick & it was good communication with the representatives.,2024-02-17T07:08:17.000Z
This is the second time I've had to use…,Rated 3 out of 5 stars,"This is the second time I've had to use it. All parts have not been covered. I don't remember the amount I had to pay the first time, but this time it was over $500 after the $100 deductable.",2024-02-17T05:58:50.000Z
Very helpful,Rated 5 out of 5 stars,,2024-02-17T03:26:07.000Z
Giving it a Try,Rated 4 out of 5 stars,"I signed up with carshield after I saw the labor costs at my local dealer. I own a 5 year old Cadillac that is loaded with advanced technology. I investigated several  extended warranty businesses before negotiating a reasonable monthly charge with carshield. I have not had to submit a claim yet, but hope everything goes smoothly when the inevitable happens.",2024-02-17T02:54:32.000Z
Jasmine was GREAT,Rated 5 out of 5 stars,,2024-02-17T02:32:47.000Z
They always help me with any concerns…,Rated 5 out of 5 stars,They always help me with any concerns that I have I would recommend them to my friends and family,2024-02-17T01:43:02.000Z
Great experience,Rated 5 out of 5 stars,,2024-02-17T00:25:29.000Z
I like the service that you all have,Rated 5 out of 5 stars,,2024-02-17T00:24:45.000Z
great customer service,Rated 5 out of 5 stars,customer service was very helpful,2024-02-17T00:19:48.000Z
Very quick to get approved!,Rated 5 out of 5 stars,,2024-02-17T00:15:35.000Z
They take forever to process your claim causing for extreme rental fees…,Rated 1 out of 5 stars,"They take forever to process your claim and expect you to foot the bill for the rental, as they only cover 7 days. They then allowed their appraiser to lie to me and tell me that the part would be delivered in 5 days. I spoke with the mechanic, who said the work would be done in 1 day, so this should have worked for me. I went and got the rental based on that information. Since then, they called me and said that the shipping will take longer, but they will not cover the rental for a longer period because the repair is not covered in the contract. I understand contracts, so I get it, but as a customer, giving a 1-star review is deserved for what I have had to put up with this service.",2024-02-16T23:34:14.000Z
Be Prepared,Rated 5 out of 5 stars,"I wasn’t expecting anything to happen to my car but it did . My husband took it 2-2-24 to the  dealership in Florence,SC , it was leaking at the turbo boast . They fixed it and the bill was $2,000.00 Wow right after Christmas that was a lot. Well My warranty went out in November and I wished I would have had CarSheild. Quess what ? I have it now and so does my husband . If an unexpected event happens to us ever again we can be confident we are covered , Thanks Mike , my salesperson.Bobbie Jean Grooms Covered like a Platinum Diamond 💍",2024-02-16T21:50:55.000Z
They fixed with almost no problems,Rated 4 out of 5 stars,"They fixed with almost no problems. Rental car experience wasn’t as good, had to pay extra bc enterprise said the cheapest they have is $50/day and car shield only pays for $40",2024-02-16T21:41:00.000Z
I truly hope people do not purchase…,Rated 1 out of 5 stars,"I truly hope people do not purchase this CRAP as a warranty for their cars. I had this crap for a month, and I will never ever in my life again even think about getting close to them. Their customer service is trash, getting someone on a phone took me over 2hrs, and even then they transferred me 10times. Having them approve my problem to pay took forever. So please people trust me these guys are trash. I needed 3hrs of transferring back and forth I am not kidding 3 hrs to reach ti the right person to cancel my policy. And the person that answered the phone. He was so rude because I was canceling, and I was so happy because I knew I will never deal with experience like this ever again. Please people research before buying anything.",2024-02-16T20:39:49.000Z
I appreciate being kept up to date on…,Rated 4 out of 5 stars,I appreciate being kept up to date on the process.,2024-02-16T20:26:40.000Z
We called to check on some rates,Rated 5 out of 5 stars,We called to check on some rates.  The representative was very professional & knowledgeable.  Thank you.  Robertson’s,2024-02-16T17:23:40.000Z
Communication and updates,Rated 5 out of 5 stars,"Communication and updates, are quick which are done directly with me even though you also communicate the same info with my service advisor.",2024-02-16T15:20:47.000Z
You are dead wrong in the way you treat…,Rated 1 out of 5 stars,You are dead wrong in the way you treat your Clients. You take our money when it's time to get something fixed. You can't get it fixed. Then you come up with these crazy rules about a day short. The people that represent cautious for their commercials to get customers hoped should be a shameless self.,2024-02-16T13:49:44.000Z
Just one call to Customer Service and…,Rated 5 out of 5 stars,Just one call to Customer Service and they took care of the rest.  Thank you.,2024-02-16T11:56:44.000Z
