Title,Star Rating,Main Content,Review Date
No exchanges or returns possible,Rated 1 out of 5 stars,No exchanges or returns possible - even though that is illegal in Switzerland. Stay away!!,2024-04-15T17:20:11.000Z
The shoes was not the good size,Rated 1 out of 5 stars,The shoes was not the good size,2024-04-15T16:41:13.000Z
Once StockX received my order it went…,Rated 5 out of 5 stars,Once StockX received my order it went very quickly and updates were regularly sent.,2024-04-15T16:38:43.000Z
Gorgeous shoes but very slow shipping,Rated 4 out of 5 stars,The shoes are gorgeous and exactly what my son wanted. I only gave 4 stars because shipping took forever.,2024-04-15T16:31:01.000Z
Amazing idea and platform,Rated 4 out of 5 stars,"Amazing idea and platform, but there is some problems with communication with staff",2024-04-15T16:25:05.000Z
My bid was accepted within a few days…,Rated 5 out of 5 stars,My bid was accepted within a few days and I received my order in just 2-3 days after that! Excellent communication with updates and quality,2024-04-15T16:24:28.000Z
I love finding you and shopping with you.,Rated 5 out of 5 stars,"I loved shopping with you, you were informed the entire time of what was happening with the package and when the package arrived it was great and as promised. The shoes are amazing.",2024-04-15T16:20:32.000Z
Very reliable,Rated 5 out of 5 stars,"Very reliable, shoes are great and in perfect condition.",2024-04-15T16:18:57.000Z
Stock x has always done me…,Rated 5 out of 5 stars,Stock x has always done me right!!!......best place to get luxury street clothes for retail price......luv stock x,2024-04-15T16:12:01.000Z
super fast delivery,Rated 5 out of 5 stars,"super fast delivery, very satisfied with the purchase",2024-04-15T15:46:12.000Z
Product was as described and I was…,Rated 5 out of 5 stars,Product was as described and I was notified of shipping and tracking immediately,2024-04-15T15:41:58.000Z
Fast shipping,Rated 5 out of 5 stars,Fast shipping. Item as described,2024-04-15T15:25:17.000Z
Great service!,Rated 5 out of 5 stars,Thank you for facilitating the buying of these awesome shoes!,2024-04-15T15:17:30.000Z
I received a damaged pair of shoes and I can’t get help with my issue!,Rated 1 out of 5 stars,"I received a damaged pair of shoes and when I try to fry my problem resolved I get nowhere. I’m truly irritated and disappointed and just want my issue resolved after that you guys won’t have to hear fromMe again ,",2024-04-15T15:06:14.000Z
Sent me a box of balloons instead of…,Rated 1 out of 5 stars,Sent me a box of balloons instead of shoes for my toddler son. Would never order from them again!,2024-04-15T14:42:33.000Z
The whole process takes to long!,Rated 3 out of 5 stars,The whole process takes to long!,2024-04-15T14:27:08.000Z
Order was shipped fast,Rated 5 out of 5 stars,Order was shipped fast and met all standards and conditions.,2024-04-15T14:14:47.000Z
No to bad!,Rated 4 out of 5 stars,"Got my product quick fast and in a hurry, that was nice.",2024-04-15T13:52:42.000Z
Speedy service,Rated 5 out of 5 stars,"Great, on time service. Usually these take about 1.5 - 2 wks for shoes or any apparel to come in, but they came relatively fast in just under a week.",2024-04-15T13:31:50.000Z
it's been 14 days and you told me my…,Rated 1 out of 5 stars,it's been 14 days and you told me my package was delayed. It's still not been delivered to stock x i want my crocs !!!!!!!!!!!!,2024-04-15T13:30:29.000Z
Perfect,Rated 5 out of 5 stars,No flaws . I love my new sneakers,2024-04-15T13:24:07.000Z
The Sambas I ordered were women’s size…,Rated 2 out of 5 stars,"The Sambas I ordered were women’s size 8.  I received a men’s size 8.  I have the same shoe in a different color that is actually a women’s 8 that I got from adidas.  I took comparison pictures.  I also pointed out that the Japanese and Euro sizes indicated they were a men’s 8.  They would not take them back and suggested I sell them.  I sold them for $15 more than I paid for them but with all the fees it still put me $40 in deficit.  Well just when it could get any worse, it did.  They did not accept the shoes I sent in when I sold them because “ the box was dented”",2024-04-15T13:05:53.000Z
Much improved delivery time overall!,Rated 5 out of 5 stars,,2024-04-15T13:04:50.000Z
great communication. speedy delivery. great product,Rated 5 out of 5 stars,,2024-04-15T11:12:23.000Z
Over all its should be fours star. Because  three weeks is to long and you have my money already,Rated 3 out of 5 stars,I give three stars because I buy off line alone now I paid for my product almost two before I got my package in hand.im very happy what I have just don't like the fact I kick out a lot of money and it take almost three weeks to get my stuff.,2024-04-15T10:44:28.000Z
alles top in ordung,Rated 5 out of 5 stars,,2024-04-15T09:58:21.000Z
Very fast delivery and good condition…,Rated 4 out of 5 stars,Very fast delivery and good condition but shipping was expensive,2024-04-15T09:37:05.000Z
allah shoes,Rated 5 out of 5 stars,,2024-04-15T09:31:59.000Z
Bad Do,Rated 1 out of 5 stars,"The reason I have elected to give Stock X, 1 star is a consequence of the data & process they use to address your order, in their wisdom instead of opting to use the data you submitt on making your purchase, stock x disregard & use personal details they have on file for you, meaning if you have moved - suck it up, if that's your old address unlucky, it's getting sent there whether or not you have supplied a new address during your order!!!I nearly lost an expensive product as my order went to my previous address, I am not on the best of terms with the new occupant & I  believe my goods would have went Mia had I not attended the address & waited on the delivery, which caused further nonsense for me.",2024-04-15T08:48:36.000Z
9.5/10,Rated 4 out of 5 stars,"Honestly, besides the really long delivery i think it was a really good experience. the shoes were really excellent quality.",2024-04-15T08:37:03.000Z
Thank You!!,Rated 5 out of 5 stars,,2024-04-15T08:21:44.000Z
Nike Vomero 5 (silver metallic),Rated 4 out of 5 stars,"The service and ordering process (item description, sizing options, pricing/biding) was easy, convenient and went very well. The shipping/delivery estimate was very accurate & fast. However, although I ordered “NEW” shoes, there were a few scratches on the metallic of the shoes. Yet, this could have occurred during the packaging and/or transit. StockX could have notified me, that eventhough this shoe may not have been worn, it still had minor scuffs or scratches. Overall I am satisfied with my experience as a first time buyer!",2024-04-15T08:18:47.000Z
Excellent,Rated 4 out of 5 stars,Found the pair I wanted for the price I wanted.,2024-04-15T07:49:21.000Z
I feel that StockX is the best…,Rated 5 out of 5 stars,I feel that StockX is the best secondary market for the latest and greatest in shoes apparel and accessories. I feel the process could be a bit quicker but you guys came with the express option for certain items which is helpful.,2024-04-15T07:14:11.000Z
Fast delivery,Rated 5 out of 5 stars,,2024-04-15T07:02:45.000Z
Great service,Rated 5 out of 5 stars,Great service and product was as advertised. Highly recommend StockX,2024-04-15T06:40:00.000Z
Great quality,Rated 4 out of 5 stars,"Quick shipment and greatbupdates on order, we would purchase from here again.",2024-04-15T06:18:58.000Z
Fast delivery,Rated 5 out of 5 stars,Fast delivery,2024-04-15T06:16:12.000Z
Fast delivery!,Rated 5 out of 5 stars,Fast delivery!,2024-04-15T06:04:53.000Z
No customer service,Rated 1 out of 5 stars,No customer service. I purchased my item by accident and couldn’t reach any real person.  Ended up getting the wrong size and paid with the wrong card.  Completely bad experience.  Just have shoes my son can’t wear and no way to replace or exchange them.  Never again.  I have over 2 million followers and shared my experience.  Big thumbs down.,2024-04-15T06:02:53.000Z
Fast shipping & delivery,Rated 5 out of 5 stars,Fast shipping & deliveryShoes true to sizeEasy online navigation Prompt checkout,2024-04-15T05:52:51.000Z
Complete seamless experience…,Rated 5 out of 5 stars,"Complete seamless experience, quick, easy and painless. Highly recommended.",2024-04-15T05:35:07.000Z
This was my first ordering an went…,Rated 4 out of 5 stars,This was my first ordering an went well.  I was a little skeptical but happy to say everything was good.,2024-04-15T04:56:58.000Z
Failed to verify all accessories were…,Rated 1 out of 5 stars,Failed to verify all accessories were with the shoes. If verification is your companys whole deal then you should probably be good at it.,2024-04-15T04:31:11.000Z
I received what I was expecting,Rated 4 out of 5 stars,I received what I was expecting,2024-04-15T04:29:43.000Z
Great business thank you guys,Rated 5 out of 5 stars,,2024-04-15T04:08:29.000Z
Excellent customer service!!,Rated 5 out of 5 stars,,2024-04-15T04:00:54.000Z
Super fast shipping!,Rated 5 out of 5 stars,"Neat and clear website, the prices are expensive but the value is full and it feels safe to buy. The delivery is super fast, I am very satisfied!",2024-04-15T03:47:47.000Z
Was nervous at first that the shoes…,Rated 5 out of 5 stars,"Was nervous at first that the shoes wouldn’t be here in time., shipping and delivery was fast and exactly what I expected. StockX kept me in the loop every step",2024-04-15T03:40:57.000Z
Tragic Birthday Gift!,Rated 1 out of 5 stars,"The shoes I ordered were a birthday gift for my grandson 10th birthday as he wears a size 3, and what I received was a baby shoe. I would never have spent that much money on a baby shoe and needless to say it caused me to have no gift. Then you don’t except returns or refunds and you tell me my only option is to sell it online to someone else. HORRIBLE COMPANY & HORRIBLE CUSTOMER SERVICE. I will tell everyone I know & that I encounter in my line of work to never use your service. Rip off. My grandson will always want shoes and I will always get them for him but trust, you will not get my business ever again. Huge mistake. You could have had a long term customer. Epic failure!",2024-04-15T03:24:14.000Z
Easy,Rated 5 out of 5 stars,"Fast, easy, reliable, faithful",2024-04-15T03:11:45.000Z
Efficiency.,Rated 5 out of 5 stars,,2024-04-15T03:09:54.000Z
Pink and green dunks,Rated 5 out of 5 stars,Quick delivery great quality,2024-04-15T03:06:06.000Z
Five stars!,Rated 5 out of 5 stars,Exceeded my expectations.  A great shopping experience.  Shipping was fast and the product did not disappoint.  Thank you!,2024-04-15T03:05:45.000Z
The shoes that I receivedude were 2…,Rated 1 out of 5 stars,"The shoes that I receivedude were 2 different sizes.One was smaller than the othe left foot was the right size. The right, she was considerably smaller. I had to buy a shoe stretcher just to make it fit first I had to soaked in hot water. Was a nightmare. I thought I was going to be out a couple $100 but I made it work. I don't think I will be buying from stock x again. Certainly not from that merchant That sent me the shoes.",2024-04-15T03:02:49.000Z
Exactly what we ordered.,Rated 5 out of 5 stars,Great quality and price.,2024-04-15T03:00:42.000Z
Awesome experience!,Rated 5 out of 5 stars,"Awesome experience!My shoes arrived at the verification center and there was an issue. StockX kept me informed as they found an alternate supplier. Even though my order was delayed, knowing they were working to make things perfect was very comforting. Kudos and thanks to a great company!!!!",2024-04-15T02:59:35.000Z
Shoe box was in horrible shape,Rated 1 out of 5 stars,"Shoe box was in horrible shape. Considering the shipping box was perfect, it was authenticated that way.",2024-04-15T02:59:22.000Z
I feel that you guys charge too much…,Rated 3 out of 5 stars,I feel that you guys charge too much for authentication and shipping takes a long time for paying $14.50+ for regular shipping.I bought a shirt from you guys and it took about 2 weeks to receive.,2024-04-15T02:39:50.000Z
Good price and fast delivery quick,Rated 5 out of 5 stars,Good price and fast delivery,2024-04-15T02:33:18.000Z
Authentication and Verification Fail,Rated 1 out of 5 stars,The StockX CS representative didn't even look at my case and just copy/pasted some canned response. StockX is already being sued by Nike for misrepresenting their authentication services and now I've experienced it first hand. Will never purchase from StockX again.,2024-04-15T02:25:03.000Z
100% fake,Rated 1 out of 5 stars,I have these sneakers for less than 1year and they already have 2 holes. I use them to walk my dog and do Pilates (where I literally take them out). These shoes are 100% fake.,2024-04-15T02:20:33.000Z
Everything was great,Rated 5 out of 5 stars,,2024-04-15T02:07:57.000Z
Great service,Rated 5 out of 5 stars,"Great service, fast delivery! Top quality 👌",2024-04-15T02:07:04.000Z
Great service just slow shipping…,Rated 4 out of 5 stars,Great service just slow shipping honestly,2024-04-15T02:04:30.000Z
never received my merchandise,Rated 1 out of 5 stars,"never received my merchandise, but paid for it.  troubling!",2024-04-15T02:02:05.000Z
I really appreciate the customer…,Rated 5 out of 5 stars,I really appreciate the customer service and the verification. Awesome awesome awesome,2024-04-15T02:00:18.000Z
Looooooove my dunks👍🏾👍🏾👍🏾👍🏾,Rated 5 out of 5 stars,,2024-04-15T01:56:01.000Z
I received my order very quickly,Rated 5 out of 5 stars,I received my order very quickly. I’m very happy with my purchase.,2024-04-15T01:48:06.000Z
Well at first was skeptical about… but turned out to be a great purchase,Rated 5 out of 5 stars,Well at first was skeptical about ordering but once I found out that stockx verified authentication of the product I was at eased to purchase. Thank you and I would order again,2024-04-15T01:38:16.000Z
Great product with great delivery…,Rated 5 out of 5 stars,Great product with great delivery schedule! Definitely will continue to do business with this platform for future needs!,2024-04-15T01:37:59.000Z
give me my refund,Rated 1 out of 5 stars,give me my refund,2024-04-15T01:36:37.000Z
Great prices,Rated 5 out of 5 stars,Great prices,2024-04-15T01:34:21.000Z
Shoes came in good condition,Rated 5 out of 5 stars,They where legit and came in a great condition,2024-04-15T01:29:02.000Z
Love the shoes i purchased,Rated 5 out of 5 stars,Love the shoes i purchased! ❤️,2024-04-15T01:27:02.000Z
use stockx,Rated 5 out of 5 stars,the deviver time,2024-04-15T01:26:54.000Z
I dislike that the company is a good…,Rated 3 out of 5 stars,"I dislike that the company is a good place to buy,sell or trade but the update on shoes ,,clothes etc is that they need a better way to communicate with the customers on time of arrival,i got home and my shoes was on the mailbox thanks God i have no thefts in the area",2024-04-15T01:24:33.000Z
The shoes came perfect...no damage on…,Rated 4 out of 5 stars,The shoes came perfect...no damage on the shoes or box...shipping seemed sort of long...but over all great...Definitely will do it again,2024-04-15T01:18:23.000Z
You guys phucking suck and you know it,Rated 1 out of 5 stars,,2024-04-15T01:17:01.000Z
Was a small stain on toe of shoe,Rated 3 out of 5 stars,,2024-04-15T01:15:48.000Z
Best experience,Rated 5 out of 5 stars,Well it was my first time buying shoes off  Stock X. They arrived to my place the day they said everything was wonderful. No Complaints. Will definitely be buying from here more.,2024-04-15T01:14:19.000Z
Very satisfied with the product,Rated 5 out of 5 stars,It was a really good experience,2024-04-15T01:13:15.000Z
Very goood i love,Rated 5 out of 5 stars,,2024-04-15T01:13:11.000Z
Best sneaker app,Rated 5 out of 5 stars,,2024-04-15T01:12:52.000Z
Perfect  shoes,Rated 5 out of 5 stars,,2024-04-15T01:10:29.000Z
My first experience was excellent I…,Rated 5 out of 5 stars,My first experience was excellent I order a pair of shoes this past Monday and they said the estimate delivery time would be between April 15th and 24th they came yesterday on the 13th will continue to shop with Stock X,2024-04-15T01:07:49.000Z
Pair of sneakers I ordered had smudges…,Rated 3 out of 5 stars,Pair of sneakers I ordered had smudges on the bottom ..,2024-04-15T01:06:15.000Z
The shoes were entirely too big and…,Rated 1 out of 5 stars,The shoes were entirely too big and there was no option to exchange or return.,2024-04-15T01:05:05.000Z
Great experience,Rated 5 out of 5 stars,Great experience. StockX is a good company to purchase shoe. I have purchased numerous shoes and have total confidence in my purchase.,2024-04-15T00:59:15.000Z
Got exactally what I ordered and it was…,Rated 5 out of 5 stars,Got exactally what I ordered and it was awesome,2024-04-15T00:47:11.000Z
"The entire experience was seamless,but...",Rated 4 out of 5 stars,The entire experience was seamless. This is my first time using an after market service for anyrhing. The fees are a bit off putting. But I really wanted the item I purchased.,2024-04-15T00:28:56.000Z
They sent a size 9 slide when we…,Rated 1 out of 5 stars,They sent a size 9 slide when we ordered a 10. My husband will call them tomorrow.,2024-04-15T00:19:51.000Z
Tmnt shoes,Rated 5 out of 5 stars,Received the shoes just as described.,2024-04-15T00:11:04.000Z
Horrible experience! Paid for NEW shoes not USED!!,Rated 1 out of 5 stars,Can I give less than 1 star? Horrible experience! Shoes came damaged and customer “service” and the verification team both ignored the black scuff marks saying that it’s normal for brand new shoes from the factory to look like someone played basketball in them! What?! Where do they buy new shoes from?? NEVER BUY SHOES FROM THIS SITE UNLESS YOU WANT TO PAY FULL PRICE FOR USED SHOES!!!!,2024-04-15T00:07:38.000Z
The sneaker is authentic,Rated 5 out of 5 stars,"The sneaker is authentic, any issues that occurs with the purchase Stockx will notify with an email. Once sneaker is purchased you can track the movement.The sneakers arrived quickly and packed nicely.",2024-04-14T23:58:24.000Z
Everything worked well,Rated 5 out of 5 stars,Everything worked well. Deliveryby UPS earlier than announced.,2024-04-14T23:55:15.000Z
Excellent delivery time.,Rated 5 out of 5 stars,,2024-04-14T23:50:04.000Z
Great experience!,Rated 5 out of 5 stars,,2024-04-14T23:46:09.000Z
Good,Rated 5 out of 5 stars,Not bad would buy again,2024-04-14T23:43:55.000Z
The quality of the product I ordered…,Rated 5 out of 5 stars,The quality of the product I ordered was amazing and the time it took to receive the item was incredible! I will definitely order again in the future!,2024-04-14T23:33:05.000Z
First Timer,Rated 4 out of 5 stars,This was my first order with StockX. It was pretty decent and ai like that they verify the shoe first. Just a little confused on the return options.,2024-04-14T23:15:39.000Z
Exactly as Described,Rated 5 out of 5 stars,Delivered as described. The order was authenticated and in great condition. I will definitely order from them again.,2024-04-14T23:14:34.000Z
Al the shopping experience was great!,Rated 5 out of 5 stars,Al the shopping experience was great!! The sneakers arrived in less time than expected. Great price.,2024-04-14T23:08:55.000Z
I did not receive the bag that comes…,Rated 2 out of 5 stars,I did not receive the bag that comes with the shoes,2024-04-14T22:58:53.000Z
Kept me updated on my order and I…,Rated 5 out of 5 stars,Kept me updated on my order and I received my order fast!,2024-04-14T22:52:27.000Z
StockX always delivers my order quickly…,Rated 5 out of 5 stars,StockX always delivers my order quickly and the products are always high quality. My goto company for online shoe shopping..! 💯,2024-04-14T22:49:04.000Z
I’m trying to get into contact with…customer service,Rated 1 out of 5 stars,I’m trying to get into contact with someone about my order that was supposedly delivered by fed ex but when i went out to see it wasn’t there.,2024-04-14T22:48:08.000Z
The fees are too high,Rated 1 out of 5 stars,The fees are too high. The resale items have been lost and the packages have not been received. I hope your company will close down soon.,2024-04-14T22:37:59.000Z
The convenience of being able to get…,Rated 5 out of 5 stars,The convenience of being able to get old and new releases,2024-04-14T22:36:43.000Z
Took to long to receive,Rated 1 out of 5 stars,Took to long to receive,2024-04-14T22:35:19.000Z
Great selection,Rated 5 out of 5 stars,"Great selection, trusted authenticity and fast delivery.",2024-04-14T22:33:30.000Z
The delivery made it on time and rhe…,Rated 5 out of 5 stars,The delivery made it on time and the system is very easy to use.,2024-04-14T22:33:14.000Z
Don’t use,Rated 1 out of 5 stars,Was a terrible experience would not recommend would give this zero stars but the lowest is one,2024-04-14T22:26:09.000Z
brilliant site had my shoes within a…,Rated 5 out of 5 stars,brilliant site had my shoes within a week 🤌,2024-04-14T22:22:56.000Z
Great service fast delivery,Rated 5 out of 5 stars,Great service fast delivery,2024-04-14T22:21:54.000Z
The long wait and many ?s on the chat,Rated 3 out of 5 stars,,2024-04-14T22:16:23.000Z
Great service,Rated 5 out of 5 stars,"Great service, fast, and great product. No issues at all.",2024-04-14T21:53:02.000Z
Great quality,Rated 4 out of 5 stars,,2024-04-14T21:39:18.000Z
I’m still waiting for I order I place…,Rated 5 out of 5 stars,I’m still waiting for I order I place on April 4,2024-04-14T21:17:50.000Z
Great first experience,Rated 5 out of 5 stars,"The sneakers I ordered came exactly as expected. Shipping was pretty fast, which I always appreciate. I will definitely be ordering from StockX again.",2024-04-14T21:09:30.000Z
The seller took longer then they were…,Rated 1 out of 5 stars,"The seller took longer then they were supposed to with the company policy, StockX took long to verify the order and now it’s delayed, unexceptionable",2024-04-14T21:04:55.000Z
Great experience,Rated 5 out of 5 stars,"Hastle free, worry free. Got here sooner than expected",2024-04-14T20:27:29.000Z
Timely service,Rated 5 out of 5 stars,Timely service,2024-04-14T20:22:41.000Z
StockX,Rated 5 out of 5 stars,Bought stuff. Good.,2024-04-14T20:17:26.000Z
Hoodie Review,Rated 5 out of 5 stars,"Great shipping time, loved the product.",2024-04-14T20:01:45.000Z
Got my packages fast so that’s cool,Rated 5 out of 5 stars,Got my packages fast so that’s cool,2024-04-14T19:11:17.000Z
Satisfied,Rated 5 out of 5 stars,Transaction gone well. Shipping too. Satisfied.,2024-04-14T18:50:47.000Z
I didn’t think I was gonna get the…,Rated 5 out of 5 stars,I didn’t think I was gonna get the Yeezy’s on time but I was wrong. Thankfully they came on time for my daughters surprise gift at her sweet 16 and she loved it and was very surprised.,2024-04-14T18:48:12.000Z
Didn't receive my order,Rated 2 out of 5 stars,Didn't receive my order,2024-04-14T18:41:05.000Z
Very good site,Rated 5 out of 5 stars,,2024-04-14T18:25:44.000Z
New Balance 990v4 MilUSA Teddy Santis Macadamia/Artic Grey Black,Rated 5 out of 5 stars,Items were as described and delivery was pretty good: no complain.,2024-04-14T18:25:36.000Z
Crazy fast,Rated 5 out of 5 stars,Slides shipped super fast. Quick verification and out the door again. Couldn’t be happier with the speed of everything and the quality. Def order again!!!,2024-04-14T18:24:15.000Z
First time ordering but definitely not my last,Rated 5 out of 5 stars,First time ordering but definitely not my last🥰LOVE products ❤️,2024-04-14T17:55:11.000Z
Excellent quality,Rated 4 out of 5 stars,The service was excellent.Except delivery day which was rescheduled for some days.,2024-04-14T17:15:00.000Z
The delivery was very quick.,Rated 5 out of 5 stars,The delivery was very quick.,2024-04-14T17:09:22.000Z
Good no problems,Rated 5 out of 5 stars,Good no problems,2024-04-14T17:05:34.000Z
Patience is a must,Rated 4 out of 5 stars,"Everything went well. Product was great. But following the understandable wait for verification, a FedEx delay after the product had reached my destination city, was exasperating.",2024-04-14T16:46:11.000Z
Slightly used to me,Rated 3 out of 5 stars,I've ordered a few pairs. Just got the jordan 5 golf. They look like they have been worn a few times. And the box didn't have paper. No shoe horns either. I am wearing them to golf so it's all good but if I was trying to resell later? No,2024-04-14T16:39:23.000Z
Counterfeit received and support won’t do anything,Rated 1 out of 5 stars,I received a counterfeit item. I contacted StockX and they told me that the StockX sticker had been removed and they would not be able to help me. I spent $900 on a fake item that will not be refunded. The sticker had not in fact been removed or moved in any way. This is their loophole of not giving you a refund for counterfeit items. Never buying from her again.,2024-04-14T16:38:26.000Z
No return policy and the sweatshirt was…,Rated 1 out of 5 stars,Fear of god sweatshirt. Definitely not look authentic. The stitches on the bottom seam are uneven and the arms are like bat wings and over baggy. No return policy is a joke! They definitely sell fakes!,2024-04-14T16:37:48.000Z
I thought the company did a great job…,Rated 5 out of 5 stars,I thought the company did a great job of keeping me up to date on the shipping process.,2024-04-14T16:26:31.000Z
Refunded order…,Rated 3 out of 5 stars,"The women’s shoes I ordered were refunded promptly whic I appreciate if they are not available, however some type of reason would be appreciated as well.",2024-04-14T16:25:29.000Z
It’s legit !!!!,Rated 5 out of 5 stars,So i was skeptical at first I never buy online bidding sites or anything but my brother Dylan uses them so I tried it and they are so legit my bought came in with my shoes with my StockX verified tag it came literally like 2 1/2 days after I even ordered them and the shoes price was fire everywhere else was $150-$200 MORE then stockX 10/10 will be buying all my shoes from here from now on,2024-04-14T16:13:23.000Z
amazing,Rated 5 out of 5 stars,"amazingI loved my shoes, arrived very fast.",2024-04-14T16:05:45.000Z
Shoes for my grandson's birthday!y.,Rated 3 out of 5 stars,"The ""bidding"" system is very confusing.   My grandson asked for these so I wanted to get them for his birthday. My bids were never accepted or even responded to & the buy price went up !!Thanks for the response but still not a good experience!",2024-04-14T15:55:46.000Z
Great Experience,Rated 5 out of 5 stars,"The ordering process was smooth, and each step that the order took I was informed. My also came quicker than expected!",2024-04-14T15:47:07.000Z
My order arrived and had damages,Rated 1 out of 5 stars,My order arrived and had damages. I took about 15 minutes taking all the required photos and writing my message on the help center. I hit submit and got a message that there was an error with the help center and none of my efforts were saved.,2024-04-14T15:25:56.000Z
No help at all,Rated 1 out of 5 stars,"No help at all , cut the conversation short.",2024-04-14T15:21:29.000Z
I love StockX,Rated 5 out of 5 stars,"Been buying from them for awhile now, never had any problems, ships fast",2024-04-14T15:05:13.000Z
I found Great site for running shoes exactly what I was looking for…,Rated 5 out of 5 stars,I found exactly what I was looking for a reasonable price. Without skimping on quality,2024-04-14T14:47:58.000Z
Brilliant service,Rated 5 out of 5 stars,"Brilliant service, super quick. Great price and trainers in perfect condition!",2024-04-14T14:41:48.000Z
Great service fast shipping fair prices,Rated 5 out of 5 stars,Great service fast shipping fair prices,2024-04-14T13:20:21.000Z
Very easy transaction with a ton of great product to choose from,Rated 5 out of 5 stars,Very easy transaction with a ton of great products to choose from.,2024-04-14T13:16:03.000Z
Delivery date was correct but posting process not clear at all time,Rated 4 out of 5 stars,Clear communication of delivery date but between delivery to stocks and posting it to me an update would have been nice. Just came in 1-2 days before it arrived. Shoes look new. Haven't worn them yet so can't say anything about the quality.,2024-04-14T12:46:09.000Z
Thanks for the quick and positive…,Rated 5 out of 5 stars,Thanks for the quick and positive experience.,2024-04-14T12:35:15.000Z
Shoes came in reasonable time,Rated 5 out of 5 stars,Shoes came in reasonable time. Got a good deal. My kid loves them.,2024-04-14T12:23:10.000Z
Authentic products of excellent…,Rated 5 out of 5 stars,Authentic products of excellent condition. The delivery is fast.,2024-04-14T12:09:29.000Z
Sent hard to find item that I wanted,Rated 5 out of 5 stars,Sent hard to find item that I wanted Appreciated,2024-04-14T11:57:31.000Z
Shoe came late and the box was tampered…,Rated 3 out of 5 stars,Shoe came late and the box was tampered with. It was opened and resealed.,2024-04-14T11:55:48.000Z
Quick service,Rated 5 out of 5 stars,Quick service,2024-04-14T11:45:20.000Z
Amazing service,Rated 5 out of 5 stars,Amazing service. Delivery was fast product was great exactly as it said! Informed from start to finish. Great service,2024-04-14T11:17:15.000Z
God of War Ragnarok CE,Rated 5 out of 5 stars,I got me a God of War Ragnarok Collectors Edition as a Bday present and the entire process went smooth. It's nice to get updates with the status of the order on every step of the way. Everything was fine and the person who got the Bday gift is very happy with it. Will definitely use this site in the future again.,2024-04-14T11:04:01.000Z
Excellent Service,Rated 5 out of 5 stars,"Excellent, fast service and delivery.",2024-04-14T10:26:01.000Z
missing tag,Rated 2 out of 5 stars,the shoes i ordered came without a nike a ma maniére tag,2024-04-14T08:50:10.000Z
The box is totally damaged,Rated 1 out of 5 stars,The box is totally damaged How can we solve this ?,2024-04-14T08:21:52.000Z
Shoes are clean and came really quick,Rated 5 out of 5 stars,"Shoes are clean and came really quick, will definitely be using StockX again. Thank You So Much for the Great Business",2024-04-14T08:16:41.000Z
Great process,Rated 5 out of 5 stars,The process was very quick!,2024-04-14T08:11:09.000Z
Various products,Rated 5 out of 5 stars,,2024-04-14T07:04:06.000Z
Adidas from Hong Kong to US in 24 days,Rated 4 out of 5 stars,"I did get what I expected @ a decent price . The only thing I would want in the future is to be able to see the origin of the item I am looking buying . Cause  if my matched seller is in China & I’m in the US I’d like to see the location of item . Obviously things take much longer when many countries away as opposed to buying within the country I reside. And it shouldn’t be that hard to achieve as StockX knows the location they just choose not to show the buyer , be more transparent to your customer.",2024-04-14T06:24:13.000Z
Very Satisfied,Rated 5 out of 5 stars,"My order was received very fast. The quality of my product was superb. I would definitely recommend Stock X for quality,prompt, and professional service.",2024-04-14T06:14:57.000Z
Easiness…,Rated 5 out of 5 stars,Website was easy to navigate and place my order,2024-04-14T06:10:15.000Z
It's ok I guess,Rated 2 out of 5 stars,I've bought plenty of things on stock x and it's been 75% good and 25% bad so I give it a 2.5,2024-04-14T06:08:40.000Z
Smooth experience,Rated 5 out of 5 stars,Smooth experience. Fast delivery! I love my new sneakers!,2024-04-14T06:08:34.000Z
Got my shoes on time they where legit…,Rated 5 out of 5 stars,Got my shoes on time they where legit and fast service to,2024-04-14T06:04:08.000Z
The company allowed shoes that were not…,Rated 1 out of 5 stars,The company allowed shoes that were not authentic to be sold on their platform,2024-04-14T05:53:00.000Z
Amazing quality and amazing delivery…,Rated 5 out of 5 stars,Amazing quality and amazing delivery time,2024-04-14T05:50:18.000Z
StockX is tight,Rated 5 out of 5 stars,"I ordered, I paid, and got what I paid for fairly fast. StockX is tight.",2024-04-14T05:39:31.000Z
Great Transaction.,Rated 4 out of 5 stars,,2024-04-14T05:33:20.000Z
super fast delivery,Rated 5 out of 5 stars,,2024-04-14T05:11:56.000Z
⭐️⭐️⭐️ Three Stars,Rated 3 out of 5 stars,"Fast process but received shoes with damage to one section of the suede. Doesn’t feel like I should bother with a claim because they will claim “manufacture defect” and wouldn’t not want to sell them to another. They weren’t a huge investment shoe, but still feel disappointed. Especially getting them inspected and verified through StockX, I would assume they would have inspected the shoe to confirm all was ok.",2024-04-14T05:10:35.000Z
Great app I’m really happy with my shoe…,Rated 5 out of 5 stars,Great app I’m really happy with my shoe thank you,2024-04-14T04:55:23.000Z
I recib my order very fast ...very good…,Rated 5 out of 5 stars,I recib my order very fast ...very good experience,2024-04-14T04:22:36.000Z
DELIVERED N A TIMELY MANNER GREAT…,Rated 5 out of 5 stars,DELIVERED N A TIMELY MANNER GREAT LOOKING BASKETBALL SHOES FOR MY GRANDSON,2024-04-14T04:17:33.000Z
Fast shipment,Rated 5 out of 5 stars,,2024-04-14T04:13:33.000Z
