Title,Star Rating,Main Content,Review Date
love it,Rated 5 out of 5 stars,is very beautiful love the initials,2023-06-15T01:14:20.000Z
Men's bracelt,Rated 5 out of 5 stars,"I have been looking for this a slim, classy, men's bracelet for my veteran husband. So many are bulky and don't compliment dressier outfit. The options were great and the price is fair for the quality of the pieces. The communication of the company is very good and sent updates.",2023-06-15T01:10:43.000Z
I got this for my 84 yr old Dad for…,Rated 5 out of 5 stars,I got this for my 84 yr old Dad for Fathers' Day. At his age its tough to find something unique that he will enjoy. This was a huge success! He loved the packaging and the bracelet!,2023-06-15T01:10:39.000Z
Very happy with this product am very…,Rated 5 out of 5 stars,Very happy with this product am very good quality 😊,2023-06-14T23:38:54.000Z
Quality,Rated 5 out of 5 stars,Beautiful bracelet. Arrived earlier than expected. I love it.,2023-06-14T22:17:46.000Z
Too expensive for the price,Rated 5 out of 5 stars,,2023-06-14T06:34:20.000Z
I love this company,Rated 5 out of 5 stars,"I love this company. Their care is genuine and rare. The piece I ordered is so lovely - the craftsmanship is so much better than what is pictured, but I would have been happy  with it as depicted in photos online. After I had submitted my order, I realized I had given my billing rather than shipping address. (My order was a gift). I received a thoughtful apology email to say it had already left the shop and would be shipped to my address. I received  the order in time for me to send it for The occasion!",2023-06-14T04:37:39.000Z
Love it,Rated 5 out of 5 stars,Love it. It’s stylish & sentimental at the same time.,2023-06-14T04:05:55.000Z
Quick processing and shipping,Rated 5 out of 5 stars,Quick processing and shipping. My order arrived with enough time to give as a gift. Good quality and the gift wrap was a great purchase as well!,2023-06-14T03:09:25.000Z
⭐️⭐️⭐️⭐️⭐️,Rated 5 out of 5 stars,I received my item and it was amazing! The item looked just like the picture and the shipping was fast! ⭐️⭐️⭐️⭐️⭐️ can’t wait for him to open it on Father’s Day!,2023-06-14T02:43:23.000Z
Best Mother's Day gift ever!,Rated 5 out of 5 stars,My Myka was shipped in a beautiful box. The company made the names on my necklace of my children beautiful and easy to read and they were also put in perfect order from my oldest to my youngest. It is a beautiful thoughtful exquisite necklace.,2023-06-14T01:34:52.000Z
Great gift for any occasion.,Rated 5 out of 5 stars,"Great gift for any occasion,  but perfect for Father's day (2023). Great quality and most importantly, you received it in the time frame promised without any disappointment. Thank you.",2023-06-14T01:27:02.000Z
Timely service and quality of product.,Rated 5 out of 5 stars,,2023-06-14T01:21:33.000Z
Nice,Rated 4 out of 5 stars,"Nice, I thought it would be a little bigger m",2023-06-14T01:20:43.000Z
charm bracelets …,Rated 5 out of 5 stars,"I bought charm bracelets for my daughter, birthstone necklaces for my wife and mother, and a cool shield necklace for myself and always received great service and a quality product.",2023-06-14T01:08:39.000Z
The bracelets came out great,Rated 5 out of 5 stars,The bracelets came out great.  I am so happy with with what I got.   Fits perfect and looks great.,2023-06-13T20:58:42.000Z
Ordering was simple and the necklace is…,Rated 5 out of 5 stars,Ordering was simple and the necklace is perfect. Classic and simple. I couldn't be happier with the service or product,2023-06-13T19:57:02.000Z
Super pretty,Rated 5 out of 5 stars,"Super pretty, high quality & light weight! Loved the packaging as well!",2023-06-13T18:55:14.000Z
I like their pcs.,Rated 4 out of 5 stars,,2023-06-13T17:09:10.000Z
Nickel,Rated 5 out of 5 stars,"Simple, rapide et efficace",2023-06-13T16:40:24.000Z
Just a great experience for first time…,Rated 5 out of 5 stars,Just a great experience for first time customer! The bracelet is simply beautiful! I will order from you again. Thank you,2023-06-13T16:33:21.000Z
The custom men's bracelet I purchased…,Rated 5 out of 5 stars,"The custom men's bracelet I purchased for Father's Day is a remarkable and stylish piece. It's made from high-quality materials, features customization options, and is comfortable to wear. Its versatile design complements various outfits. Overall, it's an outstanding gift choice that will be cherished for years to come. My husband loves it",2023-06-13T15:48:48.000Z
This was my first order from MYKA and…,Rated 5 out of 5 stars,"This was my first order from MYKA and I'm pleased with the price, delivery time, and the bracelet.",2023-06-13T15:33:53.000Z
"I picked it, my wife loves it.",Rated 5 out of 5 stars,MYKA have a great selection of jewellery. What you see and order is exactly what you get. I purchased the Two Hearts Forever One Premium Silver Diamond Necklace for my wife for our 25-year Wedding Anniversary. The item was delivered earlier than expected which made me happy. My wife loves it.,2023-06-13T10:42:15.000Z
Exactly what I was looking for!,Rated 5 out of 5 stars,I wanted a special Father’s Day gift for my husband and was torn on what to choose. I came across MYKA on twitter of all places. The personalized touches really make it one of a kind and he’s already received so many compliments. I will definitely be doing business with them in the future!,2023-06-13T09:47:08.000Z
Letters could of been a little darker,Rated 5 out of 5 stars,Letters could of been a little darker. Overall bracelet looks stunning.,2023-06-13T05:00:55.000Z
Stunning & Modern,Rated 5 out of 5 stars,The product is very modern & feels like silk in my hands.  It looks stunning on me.  Very happy with my 66th birthday present I bought for myself!,2023-06-13T04:01:19.000Z
Absolutely beautiful!,Rated 5 out of 5 stars,Absolutely beautiful!! A tender gift for a great father!!,2023-06-13T03:17:48.000Z
Father’s Day,Rated 5 out of 5 stars,The delivery time was as stated! The bracelet was exactly what i ordered! It fits decent just a little snugged but overall we both loved the product. I will be ordering again !,2023-06-13T03:17:32.000Z
Very Professional!,Rated 5 out of 5 stars,Everything was shipped on time and as promised.  Was a perfect experience.,2023-06-13T03:01:48.000Z
Satisfied,Rated 5 out of 5 stars,"First time ordering,just waiting to see my son expression.",2023-06-13T02:10:04.000Z
First time ordering and will definitely…,Rated 5 out of 5 stars,First time ordering and will definitely be back,2023-06-13T01:58:20.000Z
Name necklace,Rated 4 out of 5 stars,I ordered the name necklace and was greatly surprised when it came in that it looked exactly as pictured on the web site. The website was easy to navigate and the preview of the final product was super helpful. Check out was super easy and shipping was fast. The packaging was great and I'm overall very happy with my experience!,2023-06-13T01:37:39.000Z
Great ad as well as same ordered…,Rated 5 out of 5 stars,Great ad as well as same ordered quality. Definitly I recommend your product because its the same your promo.,2023-06-13T01:32:49.000Z
My Father's Day gift for my son arrived…,Rated 5 out of 5 stars,My Father's Day gift for my son arrived a day early. Which is greatly appreciated! This is the first time I've ordered from Myka and I'm very pleased. The product ordered and received was the same. Good quality craftsmanship!,2023-06-13T01:22:52.000Z
It was very good necklace I got it for…,Rated 5 out of 5 stars,It was very good necklace I got it for my friend birthday and she really loved it,2023-06-13T01:22:17.000Z
This necklace is really high quality,Rated 5 out of 5 stars,This necklace is really high quality. The inscriptions and dates on it are exactly what I wanted. My husband liked it very much. I received early delivery I am very happy to know this brand. I will recommend this to my friends!,2023-06-13T01:19:13.000Z
This is my first time ordering from…,Rated 5 out of 5 stars,This is my first time ordering from this company on certain won’t be the last there will be a lot more orders to come I already have a bracelet in my cart,2023-06-13T01:07:49.000Z
Product was as expected !,Rated 5 out of 5 stars,Product was as expected.  No surprises !  Fit is good.,2023-06-13T00:31:40.000Z
I ordered two necklaces and an ankle…,Rated 5 out of 5 stars,"I ordered two necklaces and an ankle bracelet. Upon receiving the package was impeccable. It even came with little gift boxes and bags. The jewelry is Spectacular such a good quality, the shimmer and shine absolutely amazing. I’ll be wearing this for a long time❤️❤️",2023-06-13T00:31:22.000Z
Great Purchase!,Rated 5 out of 5 stars,"This was my first purchase through MYKA, and I'm totally satisfied with the entire experience.  Ordering on their website was easy, my order arrived ahead of schedule, and love the jewelry!",2023-06-13T00:23:49.000Z
The website is easy to use and the…,Rated 4 out of 5 stars,The website is easy to use and the product arrived on time and looks exactly as expected.,2023-06-12T23:21:26.000Z
Great customer service and…,Rated 5 out of 5 stars,"Great customer service and communication.  Purchased for my husband's 70th birthday with our grandchildren names.  It was a huge hit, and he wears it everyday.  The quality is fantastic.",2023-06-12T22:28:46.000Z
Excellent customer service today ..,Rated 5 out of 5 stars,Excellent customer service today ... bought a few items always been really pleased with quality and cost ... first time raising a query .... exceeded my expectations absolutely brilliant customer service response so quick too..,2023-06-12T18:02:34.000Z
I recently purchased Navigator Braided…,Rated 5 out of 5 stars,"I recently purchased Navigator Braided Leather Bracelet for Men with Small Custom Beads in size 7. The bracelet is very nice. Looks just like the pictures. Unfortunately, it was way too big for my husbands wrist so I contacted customer care. They were super helpful with a smaller replacement. We are both very happy with the bracelet and customer service.",2023-06-12T17:01:33.000Z
Fantastic customer service and so easy…,Rated 5 out of 5 stars,Fantastic customer service and so easy to order. I will be recommending.,2023-06-12T08:59:42.000Z
"Easy, fast and love it.",Rated 5 out of 5 stars,Easy too fill in your order on the web site. Fast delivery. Just love the neckless.,2023-06-12T08:25:09.000Z
Angels…I purchased a necklace recently with my…,Rated 5 out of 5 stars,I purchased a necklace recently with my deceased Mom’s name and birth flower and birthstone.  I wear it every day and love it. I was asked to be my great niece and great nephew’s Godmother so I purchased a necklace with my parents’ names on it as well as a Guardian angel pendant from the Vatican.  They will both have a Guardian Angel pendant along with a pendant of their Great Grandparents names…their own personal Guardian Angels.. can’t wait to get the pendants in the mail!,2023-06-12T07:18:14.000Z
Got my niece her own after admiring mine,Rated 5 out of 5 stars,"My niece loved this present for her graduation! Individualized with name, flower and birth stone. Arrived quickly too!",2023-06-12T04:19:38.000Z
My wife loved the bracelet,Rated 5 out of 5 stars,My wife loved the braceletThe bracelet was ordered for Mother's Day and made it in time.  The names on the bracelet were correct and she immediately took to wearing the bracelet.  She has received a lot of compliments on it,2023-06-12T03:38:59.000Z
Beautiful jewelry and very good…,Rated 5 out of 5 stars,Beautiful jewelry and very good quality! Will definitely buy from MYKA again.,2023-06-11T21:31:26.000Z
3rd review order number 611085635,Rated 4 out of 5 stars,Have already reviewed twice. This is follow up to last review 24th April. Original order 2nd April arrived promptly but wrong engraving. Sent back but a long wait for replacement but said they were busy but now have replacement 10th June and is how it was asked for this time and is really lovely. Janet S.,2023-06-11T21:17:02.000Z
Tindog’s birthday present,Rated 5 out of 5 stars,The Bracelet was ordered before my Birthday and arrived in 5 days. Can’t ask for any better customized service anywhere. The Product exceeded my expectations. I recommend MYKA to everyone.,2023-06-11T20:16:16.000Z
A great memory piece!,Rated 5 out of 5 stars,I thought this was an amazing gift!!  A great way to remember your loved ones and keep them close. I simply love it and will most definitely be ordering again in the future.,2023-06-11T20:14:37.000Z
Russian Ring Necklace not worth the price.,Rated 1 out of 5 stars,"I purchased the ""Russian Ring Necklace in 18K Gold Discs: 3 discs"" for $128 which are overpriced for what I actually received. I am very unhappy with my purchase. The disks are thin. The names on each disk hang/rest almost as one piece with the names almost hidden as opposed to the display. I definitely do NOT recommend this item.",2023-06-11T19:30:52.000Z
Best gifts ever,Rated 5 out of 5 stars,Best gifts ever! Great quality,2023-06-11T17:18:43.000Z
Excellent quality products,Rated 5 out of 5 stars,The turnaround time was very quick; the quality of the product was excellent. I love the products of MYKA.,2023-06-11T06:00:14.000Z
Loved the product,Rated 5 out of 5 stars,"Loved the product, its design as well as the quality of the materials.",2023-06-11T04:38:28.000Z
Myka has the very best customer service…,Rated 5 out of 5 stars,Myka has the very best customer service team. And I usually receive my items before the expected date. I think I was so lucky to have found a company that stands behind its great quality product.,2023-06-11T03:32:19.000Z
This was advertised on Twitter,Rated 5 out of 5 stars,"This was advertised on Twitter. Finally after a night of thinking and drinking (ha ha) I ordered one for my husband. And the beads are me, and our grandchildren!!!",2023-06-11T01:46:48.000Z
Items were exactly as advertised,Rated 5 out of 5 stars,Items were exactly as advertised. They arrived before scheduled arrival date and I was kept abreast of shipping status.,2023-06-11T01:21:14.000Z
Beautiful rings,Rated 5 out of 5 stars,"Beautiful rings, just what I wanted to add to my necklace. Thank you!",2023-06-11T01:04:59.000Z
Beautiful piece,Rated 5 out of 5 stars,,2023-06-10T23:44:14.000Z
Even better than I thought!,Rated 5 out of 5 stars,"The necklace I received was even prettier in person. I love it. Now I have my grandbabies with me, always!They kept me apprised of delivery and my necklace arrived the day they said it would! Thank you!",2023-06-10T21:07:16.000Z
Very good quality product and excellent…,Rated 5 out of 5 stars,Very good quality product and excellent service,2023-06-10T20:50:25.000Z
As described on line,Rated 5 out of 5 stars,The necklace is of good quality and the chain is beautiful,2023-06-10T20:28:20.000Z
Prompt and correct service on my order,Rated 5 out of 5 stars,"Prompt and correct service on my order. Also, notification when the order shipped and expected arrival date.",2023-06-10T17:46:38.000Z
Myka,Rated 5 out of 5 stars,"Myka, Quality and design of there products, fantastic! I’ll be purchasing again for gifts.",2023-06-10T16:31:24.000Z
I absolutely love gifting the ones I…,Rated 5 out of 5 stars,I absolutely love gifting the ones I love most with a chain.,2023-06-10T16:29:28.000Z
Second order.. first one recieved,Rated 5 out of 5 stars,"If this was the first necklace I ordered, I would say great!!So the first order, no..but this one YES$80+ is a lot of $$ especially if you don’t have much…Your jewelry is beautiful though",2023-06-10T16:00:29.000Z
My mam absolutely loved this necklace,Rated 5 out of 5 stars,"My mam absolutely loved this necklace, it's so unique and very pretty on. Shipping took a little longer but after all each and every item is unique and personalised so I didn't mind at all. I didn't need to contact customer service but eveything went smooth.",2023-06-10T08:25:29.000Z
The bracelet is a beautiful piece of…,Rated 5 out of 5 stars,The bracelet is a beautiful piece of craftsmanship. Everything I had hoped for and wanted. The gift box is cute and I believe the extended warranty is worth the investment.,2023-06-10T05:18:24.000Z
Website easy to navigate,Rated 5 out of 5 stars,"Website easy to navigate, received updates about shipping and my necklace arrived quickly.",2023-06-10T05:12:45.000Z
Really pretty,Rated 5 out of 5 stars,"Nice selection, beautiful items and nice packaging",2023-06-10T04:17:27.000Z
I am so satisfied of the quality of the…,Rated 5 out of 5 stars,"I am so satisfied of the quality of the product and was worried that the neckless will be delivered later then I needed, but it came even earlier! Thank you!",2023-06-10T02:38:11.000Z
Memories for all,Rated 5 out of 5 stars,Beautiful meaningful  jewelry that will leave lasting memories for a long time,2023-06-10T02:36:56.000Z
I bought the bracelet for my husband,Rated 5 out of 5 stars,"I bought the bracelet for my husband, his first Father’s Day. Great quality and beautiful.",2023-06-10T01:59:36.000Z
Very good,Rated 5 out of 5 stars,"Very good, speedy service.  All was as I ordered,",2023-06-10T01:45:38.000Z
Necklace arrived quickly,Rated 5 out of 5 stars,Necklace arrived quickly.  Beautiful looking and strong.,2023-06-10T01:42:16.000Z
Outstanding service and product,Rated 5 out of 5 stars,Outstanding service and product.  Beautiful and elegant.,2023-06-10T01:07:46.000Z
Happy with my experience,Rated 4 out of 5 stars,"The jewelry itself is really pretty, light weight but good quality! I was a little disappointed on the gift box that I received it seemed a little cheap with cheap foam but the gift bag is nice. I would definitely order other pieces in the future!",2023-06-10T01:07:19.000Z
Crickets,Rated 3 out of 5 stars,"Crickets.  Called, emailed. Nothing. Been 2 weeks. No correspondence whatsoever.  Buyer beware.Jim matthews.",2023-06-10T00:32:40.000Z
It is a very beautiful piece of jewelry…,Rated 5 out of 5 stars,It is a very beautiful piece of jewelry and the process to prepare and ship was fast and easy. Would recommend it,2023-06-09T21:50:09.000Z
I entered the incorrect apt.# and the…,Rated 5 out of 5 stars,"I entered the incorrect apt.# and the purchase was sent back. I reached out to MYKA online and was able to interact with customer service and explained the issue, needless to say customer service stayed in contact seen that the package was coming back and updated the apt # for my package.  The Best Customer Service I’ve experienced in a long time! 🌟🌟🌟🌟🌟",2023-06-09T21:39:53.000Z
"Everything as described,very fast…",Rated 5 out of 5 stars,"Everything as described,very fast shipping.",2023-06-09T16:52:40.000Z
2 MONTHS and HAVE NOT RECIEVED ITEMS,Rated 1 out of 5 stars,This is my incident number [Incident: 230531-000963].I purchased a gift for mothers day back in April and STILL have not received the jewelry for my wife. The problem was because the address was incorrect. Then we had to wait for the shipment to get returned back to Myka. That shipment was in limbo and they said they would make new items and send it to me. Now they said they resent the new items back to the wrong address. I have asked for a full refund to my credit card and will update this review if they resolve this issue immediately. This is really terrible because this year is our first year as newly parents and couldn't give my wife a mothers day gift with our son's engraving.,2023-06-09T16:47:44.000Z
Handmade Beauty!,Rated 5 out of 5 stars,"This was such an amazing experience. The product is exactly as ordered and how I wanted it, if not better. Thank you MYKA. You made me a happy father being able to give perfection to my fiance for mother's day. ❤️",2023-06-09T16:45:18.000Z
I love that it cane in very quickly,Rated 4 out of 5 stars,"I love that it cane in very quickly . It’s exactly what was ordered. I blv good value. I just got it , so let’s see how it rates in a week or so . Just feel like it’s smaller in size then I pictured if what I thought I was getting .",2023-06-09T15:13:25.000Z
The bracelet was totally amazing,Rated 5 out of 5 stars,The bracelet was totally amazing. As expected !! Very nice quality... highly recommended!! The delivery was super fast. And earlier than scheduled :),2023-06-09T12:32:55.000Z
Absolutely gorgeous necklace,Rated 5 out of 5 stars,Absolutely gorgeous necklace. A bit different to anything else. Great service too,2023-06-09T09:57:23.000Z
I saw this company on Facebook so I…,Rated 1 out of 5 stars,"I saw this company on Facebook so I bought a silver birthstone necklace for my fiance, within 6 months a stone fell out. Contacted Myka who then said they would give me store credit and 30% discount on my next purchase, feeling that this was a amicable solution I decided to get a nicer piece of jewelry and ordered a 14k gold inscription bracelet for her... We ordered it, and also a separate order for a silver cross necklace, separate order, separate card, separate tracking number. I received the necklace but not the gold bracelet... Upon contacting Myka they keep saying check my neighbor's house because it was delivered even though I've sent them screen shots multiple times that the bracelet was never even taken to the post office... They messed up and gave two separate orders the same order number and keep saying I received the bracelet, when I only received the necklace and have the USPS website to prove the bracelet was never even taken to the post office. Every email to them is just met with ""did you check with your neighbors?"" ""Could someone in your house have received the order without telling you?"" And the best one ""is your address correct?"" It's been going on for days with no real answers other than what is going on with my $390 bracelet? Maybe leaving this review will get a response from a human being who has eyes and can understand a screen shot saying their company never took the bracelet to the post office. I look forward to hearing from you soon MYKA!",2023-06-09T07:54:42.000Z
They have AMAZING CUSTOMER SERVICE,Rated 5 out of 5 stars,"They have AMAZING CUSTOMER SERVICE!  They answer within 24hrs, and they ship and deliver faster than what the estimated time frame was! Definitely going to order from here again!!",2023-06-09T04:07:07.000Z
Priceless,Rated 5 out of 5 stars,Beautiful necklace with 5 engraved silver orbs for my grandkids’ names!  Love it,2023-06-09T04:04:19.000Z
Balance Name Necklace,Rated 5 out of 5 stars,Great product - very happy with the necklace I ordered with my grandchildren's names on it.  Great customer service - provided exact date of delivery,2023-06-09T01:09:32.000Z
Well Made and Beautiful!,Rated 5 out of 5 stars,I am pleasantly surprised by the quality and looks right out the box. It looks amazing. I only hope it doesn't fade/discolor over time.,2023-06-08T20:20:44.000Z
Amazing!!,Rated 5 out of 5 stars,Order process was straightforward and easy to follow.  Was kept informed of delivery status.  Delivery was on the date notified and the product was just as promised.  A wonderful birthday present for my sister's 60th and I can't wait to give it to her on 30 July.,2023-06-08T18:18:29.000Z
I ordered a Mother’s Day necklace for…,Rated 1 out of 5 stars,I ordered a Mother’s Day necklace for my mom on April 21st. Myka guaranteed delivery before or by Mothers Day per the order. I have spoke to customer service through IG and their website and STILL have not received the order for my mom. As of the 29th a rep said the order was shipped and would be delivered in a few days and she was working on getting a tracking number. As of today the 8th of June my mom hasn’t received her necklace nor have I received a response with a tracking or even a follow up. I would never recommend this company.,2023-06-08T18:05:32.000Z
I was supposed to get 15 % off for…,Rated 2 out of 5 stars,I was supposed to get 15 % off for being 1st time buyer but it didn’t happen. Can I cancel my order?,2023-06-08T17:34:46.000Z
I got the first necklace for my…,Rated 5 out of 5 stars,I got the first necklace for my granddaughter and she loved it so now I’m getting another one for my niece when I visit her in Europe this summer,2023-06-08T16:46:16.000Z
Very nice product that can be customized,Rated 5 out of 5 stars,,2023-06-08T16:30:38.000Z
Amazing gift,Rated 5 out of 5 stars,,2023-06-08T14:04:30.000Z
I always had a great shopping…,Rated 5 out of 5 stars,I always had a great shopping experience . Myka is the perfect place to find pieces for yourself or love ones. I can’t wait to make more purchases,2023-06-08T07:54:14.000Z
It’s exactly like they show you in the…,Rated 5 out of 5 stars,It’s exactly like they show you in the catalog.Exelente quality,2023-06-08T04:47:56.000Z
We Love it,Rated 5 out of 5 stars,I have bought two items and with both I’m happy,2023-06-08T04:17:09.000Z
Great Experience!!,Rated 5 out of 5 stars,Mother’s Day gift for my wife and she loved it!!,2023-06-08T04:03:31.000Z
"My son, Travis, gave this to me for my birthday. It is a treasure",Rated 5 out of 5 stars,"My son, Travis, gave me this for my birthday. He’s given me these products before. I’ve loved both gifts. This one has the names of my children and grandchildren. It’s a treasure.",2023-06-08T03:11:25.000Z
Ease in use,Rated 5 out of 5 stars,Ease in useQuality of product,2023-06-08T01:41:38.000Z
Personalised Bracelet,Rated 5 out of 5 stars,My experience was great from the start.I ordered a bracelet and it was missing an attachment. I contacted Myka on Instagram and they were most helpful and sent me a replacement and credit straight away.,2023-06-07T22:41:27.000Z
Adorable necklace,Rated 5 out of 5 stars,Adorable necklace.  Communication was great and got it fairly quickly.,2023-06-07T21:45:07.000Z
Lava & Tiger eye bracelet with personalized namesOrdering was easy and delivery was as…,Rated 5 out of 5 stars,Ordering was easy and delivery was as expected! The Lava stone/ Tiger eye bracelet is gorgeous! The personalization with the names is a great touch and my husband will love it as much as the Lava bracelet purchased about a year ago!!,2023-06-07T20:55:44.000Z
"Happy wife, happy life!",Rated 5 out of 5 stars,I’ve never seen my partner so happy with a gift before!,2023-06-07T18:37:03.000Z
Good quality,Rated 5 out of 5 stars,Good quality.  Will definitely recommend to my family and friends.,2023-06-07T13:24:43.000Z
Great company keeps wife’s happy,Rated 5 out of 5 stars,Beautiful jewelry impressive,2023-06-07T13:08:30.000Z
Love your products,Rated 4 out of 5 stars,Love your products. Very nicely made. The only problem I had was your shipping. You need to upgrade. Get rid of DHL.,2023-06-07T03:11:23.000Z
We’ll designed and simple website,Rated 5 out of 5 stars,,2023-06-07T02:34:57.000Z
They created a beautiful personalized…,Rated 5 out of 5 stars,They created a beautiful personalized necklace.,2023-06-07T02:24:19.000Z
My necklace is beautiful,Rated 5 out of 5 stars,,2023-06-07T02:00:25.000Z
Very easy to purchase online,Rated 5 out of 5 stars,"Very easy to purchase online, this product was exactly how I envisioned online as in person, and shipping was fast.",2023-06-07T01:36:55.000Z
Men’s bracelet,Rated 5 out of 5 stars,I ordered an engraved bracelet for my husband for Father’s Day. The quality is excellent and it is absolutely BEAUTIFUL! I highly recommend Myka jewelry!,2023-06-07T01:35:41.000Z
Great product and great service.,Rated 5 out of 5 stars,,2023-06-06T22:52:11.000Z
Ordering was simple,Rated 5 out of 5 stars,"Ordering was simple, shipment was quick and my necklace looks great. Thank you Myka",2023-06-06T22:24:12.000Z
The prompt and positive response from…,Rated 5 out of 5 stars,The prompt and positive response from the MYKA team was beyond superb. If there's a rating above 5star they should get it.,2023-06-06T21:51:02.000Z
Very well made,Rated 5 out of 5 stars,Very well made! Quick response!  Nice product!,2023-06-06T19:02:25.000Z
Replacement chain,Rated 4 out of 5 stars,The chain is nice but I ordered it for the heart pendant with the name beads in it. The end of the chain that the clasp hooks to is too big to fit in the heart. So I still need a longer chain but yours won’t fit.,2023-06-06T18:18:06.000Z
I absolutely loved this bracelet but…..,Rated 5 out of 5 stars,I absolutely loved this bracelet but after wearing it for awhile some of the charms fell off and were lost! MYKA 100% stood behind their product and replaced the entire bracelet at no cost to myself!  GREAT EXPERIENCE!!,2023-06-06T16:11:47.000Z
Easy to use website.,Rated 5 out of 5 stars,The website is easy to use and makes for a seamless transition. I have only purchased once but found it very easy to do so. No issues have come up so far and I don't expect there to be one.,2023-06-06T15:42:35.000Z
Excellent Customer Service,Rated 5 out of 5 stars,"The chain we ordered broke in the first week. These things sometimes happen, we write to MYKA and they made it very easy for a replacement chain to be mailed to us. They were friendly, quick to respond and super helpful.",2023-06-06T15:21:48.000Z
It was everything you claimed it would…,Rated 4 out of 5 stars,It was everything you claimed it would be!,2023-06-06T14:41:13.000Z
Super bracelet en plaque or 18 carats,Rated 5 out of 5 stars,Super bracelet en plaque or 18 carats. Je recommande.,2023-06-06T13:36:43.000Z
LOOKING FOR QUALITY,Rated 5 out of 5 stars,"I AM ALWAYS NERVOUS WHEN ORDERING ANYTHING ONLINE,  BUT WAS PLEASANTLY SURPRISED WITH MY PURCHASE WITH MYKA. I WANTED TO GET SOMETHING FOR MY WIFE AND A NEW GRANDMA, SOMETHING THAT WAS UNIQUE. I DID A GOOGLE SEARCH AND FOUND WHAT I WAS LOOKING FOR WITH MYKA COMPANY. I ORDERED A BEAUTIFUL NECKLACE THAT HAD OUR GRAND SON'S NAME ALONG WITH HIS SISTER'S NAME THAT WAS ENGRAVED. NOW, NEXT COMES MY PAYMENT......I'M REALLY NERVOUS NOW....I'M THINKING, OK AM I REALLY GOING TO RECEIVE THIS AFTER I PAY FOR IT & I NEED IT BY A CERTAIN DATE?FROM THE TIME I PLACED MY ORDER WITH MYKA, I RECEIVED IT A WEEK LATER, WELL IN ADVANCE OF OUR 38 YEAR ANNIVERSARY. I DIDN'T KNOW THIS WAS SHIPPED FROM ISRAEL, NOW I'M REALLY IMPRESSED, USUALLY WITH ANYTHING MADE AWAY FROM USA, DELIVERY TAKES FOREVER, WORKMANSHIP IS BELOW SUB-STANDARD, MATERIALS LOOK & FEEL CHEAP, ETC.WHEN I RECEIVED MY ORDER, I OPENED IT UP AND""BAM"".....HERE IT IS, I EXAMINED IT CLOSELY, SUBURB WORKMANSHIP, QUALITY MATERIALS USED, FINELY POLISHED, AND MY ONLY COMPLAINT WAS THE CHAIN THAT WAS USED. THE CHAIN WAS BEAUTIFUL, BUT I THOUGHT IT NEEDED TO BE A LITTLE BIGGER FOR THE CHARM USED. I ENDED UP BUYING A THICKER CHAIN TO BE USED. ALL IN ALL, I MADE ANOTHER PRESENT FOR MY WIFE TO REMEMBER AND CHERISH.....PLUS MYKA MADE ME LOOK LIKE A ""STAR""!!!MANY THANKS TO MYKA FOR COMING TO MY RESCUE, LOOKS LIKE YOU'VE GOT ANOTHER VERY SATISFIED CUSTOMER.  MANY THANKS TO ALL YOUR STAFF FOR MAKING YOUR COMPANY ONE TO BE TRUSTED TO MAKE A QUALITY PRODUCT!!!!",2023-06-06T12:42:05.000Z
Great service! Perfect item!,Rated 5 out of 5 stars,I recieved my purchase within a week. I couldn't wait to get it. I was intrigued by the product via a video I saw and it was all that and more. I live my rings!,2023-06-06T11:49:34.000Z
Great customer service,Rated 5 out of 5 stars,"Everything went well we had a little hiccup, but everything was fixed in a timely manner",2023-06-06T04:58:18.000Z
The merchandise is A1 the craftsmanship is beautiful and the service is wonderful.,Rated 5 out of 5 stars,The company is efficient and has quality merchandise. I would recommend them to everyone. I love the service and the merchandise. Thank you MYKA,2023-06-06T03:18:41.000Z
Absolutely beautiful!!,Rated 5 out of 5 stars,The ordering process was simple. Shipping was fast. Quality was amazing!! It is beautiful and I love it!!,2023-06-06T01:02:46.000Z
The product is very high quality,Rated 5 out of 5 stars,"The product is very high quality, and your customer service is second to none!",2023-06-05T23:02:25.000Z
Beautifull,Rated 5 out of 5 stars,Very nice product and the fast shipping,2023-06-05T22:26:22.000Z
Maria from the customer service team…,Rated 5 out of 5 stars,Maria from the customer service team was amazing!! Quick to respond and quick to answer my questions and resolve the situation! Thank you Maria for a stress free experience,2023-06-05T20:10:39.000Z
Very Pleased,Rated 5 out of 5 stars,Ordering was very simple and my purchase arrived much sooner than I thought it would.  I am VERY pleased with my purchase and recommend MYKA to everyone.,2023-06-05T19:43:03.000Z
Joli Collier qualitatif,Rated 5 out of 5 stars,,2023-06-05T19:19:51.000Z
Beautiful necklace,Rated 5 out of 5 stars,"Beautiful necklace! The font and stars are so cute, and the packaging was pretty too. Shipping was excellent, as I had requested it to be expedited, and it came when estimated.",2023-06-05T18:02:19.000Z
I love the necklace,Rated 5 out of 5 stars,I love the necklace. It’s beautiful. It was delivered earlier then the expected date. Happy with my experience so far.,2023-06-05T15:59:31.000Z
Impressed,Rated 5 out of 5 stars,"Shipping was great, very helpful that they offer text message updates. Also, the item I ordered was better than I expected. Great quality. I was honestly really impressed.",2023-06-05T08:05:28.000Z
Easy to order and very beautiful…,Rated 5 out of 5 stars,Easy to order and very beautiful products to a reasonable prize. Even more beautiful live.,2023-06-05T08:03:08.000Z
