Title,Star Rating,Main Content,Review Date
Quality Shirts,Rated 5 out of 5 stars,"Your $16 sales are a very good value and allow me to pirchase several shirts at a time. What impresses me most, however, is the quality of the shirts themselves. They fit well, are comfortable, and are silk-screened, or some similar process, so that the designs are not simply layered on top to chip away, but are well into the fabric of the shirt. I could wish shipping was a snippet less, but truly that's a minor thing. 5 stars!",2024-04-24T12:21:46.000Z
Great shirts,Rated 5 out of 5 stars,"Great shirts, great service, awesome experience!",2024-04-24T12:04:38.000Z
Really fast delivery!,Rated 5 out of 5 stars,,2024-04-24T11:23:50.000Z
I ordered two shirts,Rated 5 out of 5 stars,I ordered two shirts. Turn around time was good. The graphics look great and fun shirts to wear.,2024-04-24T11:07:13.000Z
"Good service, nice product",Rated 5 out of 5 stars,"Nice quality t shirt, very quick dispatch.",2024-04-24T10:37:10.000Z
Fast delivery,Rated 5 out of 5 stars,Fast delivery,2024-04-24T10:00:26.000Z
I love the shirt !,Rated 5 out of 5 stars,I love the shirt ! It's gotten alot of bystander comments the first time I wore it !,2024-04-24T09:46:22.000Z
Bought 5 shirts only received 4.,Rated 3 out of 5 stars,,2024-04-24T09:46:15.000Z
Great materials!!,Rated 5 out of 5 stars,Great materials!!! And the printing is so clean! Worth every penny!!,2024-04-24T09:17:32.000Z
Everything is great,Rated 5 out of 5 stars,Everything is great! I got everything I wanted.,2024-04-24T08:50:44.000Z
"Great  company, fun stuff",Rated 5 out of 5 stars,I wanted eclipse t-shirts for our family and after browsing many choices found the ones I liked best here. Shipping was quick and the shirts were great. I needed to get a larger size and the exchange process has been easy too. Waiting for my replacement now. Very happy with my experience!,2024-04-24T08:36:52.000Z
Both the design and quality were great.,Rated 5 out of 5 stars,Both the design and quality were great.,2024-04-24T08:13:08.000Z
not the best experience I had other times,Rated 3 out of 5 stars,"I recently purchased some t-shirts from your store. However, one of them was too small even though I ordered the correct size. Additionally, the design on another shirt was off-centered and placed too low. I recently purchased some t-shirts from your store. However, one of them was too small even though I ordered the correct size. Additionally, the design on another shirt was off-centered and placed too low.",2024-04-24T07:53:29.000Z
Excellent service and love the tshirts.,Rated 5 out of 5 stars,,2024-04-24T07:40:10.000Z
Happy Customer,Rated 5 out of 5 stars,"Happy CustomerDue to new items being uploaded at different times, I ended up placing 3 orders in a 2 week span of time. Every order arrived quickly, no issues, and good communication. The shirt quality has gone up from past years while the price remains good, especially on sale. Honestly couldn't be happier.",2024-04-24T07:34:11.000Z
"EXCELLENT QUALITY, FAIR PRICE",Rated 5 out of 5 stars,"I’m delighted with my purchase of this shirt! It’s a rare experience these days to open a package of t-shirts ordered online and find an excellent quality, heavy weight fabric, true-to-size fitting, with beautifully ink printed artwork, at a fair price. It has become a hit and miss (mostly miss) proposition when ordering from Amazon vendors. The fabrics are often as cheap and durable as toilet paper; they are usually under-sized (skimping on fabric to shave cost); the ink sometimes doesn’t hold up to washing machines; and yet they are way overpriced!! I did not experience any of these disappointments with TeePublic. They surprised me with their product value compared to price. I am very picky, but I’ll definitely check out their other products.",2024-04-24T07:07:02.000Z
Great t-shirt,Rated 5 out of 5 stars,Great t-shirt! Will order again!,2024-04-24T07:01:05.000Z
Great quality and designs,Rated 5 out of 5 stars,"Great quality and designs, really nice 😊",2024-04-24T06:46:54.000Z
Great selections,Rated 5 out of 5 stars,"Great selections, great price,great recommendations and fast delivery time",2024-04-24T06:34:53.000Z
Prompt shipping and a great product,Rated 5 out of 5 stars,Prompt shipping and a great product,2024-04-24T06:30:40.000Z
Shirt looks good,Rated 5 out of 5 stars,,2024-04-24T05:59:16.000Z
Customer service was prompt and made…,Rated 5 out of 5 stars,Customer service was prompt and made the exchange so easy!,2024-04-24T05:50:23.000Z
Great print,Rated 4 out of 5 stars,Great print. Quick shipping. Shirt material is a little thin.,2024-04-24T05:46:47.000Z
Great tshirt…,Rated 5 out of 5 stars,My tshirt was delivered quickly & was just what I wanted,2024-04-24T05:44:52.000Z
My tshirt was amazing,Rated 5 out of 5 stars,My tshirt was amazing!  The material was so soft and comfy.,2024-04-24T05:29:39.000Z
Terrific T-Shirt! Quality company!,Rated 5 out of 5 stars,"I loved the design, fabric, and cut of this t-shirt! Great company!",2024-04-24T05:09:03.000Z
Well made tapestry,Rated 5 out of 5 stars,"The kitty tapestry is just awesome! Very well made, the colors are nice and bright. Very pleased with my purchase.",2024-04-24T05:03:58.000Z
This shirt is like wowww great print great quality fantastic job,Rated 5 out of 5 stars,This shirt is like wowww. Gre,2024-04-24T05:03:44.000Z
I was very happy with the Eclipse…,Rated 5 out of 5 stars,I was very happy with the Eclipse magnets that I ordered. They were shipped quickly and they are made very well.,2024-04-24T04:56:58.000Z
Great experience,Rated 5 out of 5 stars,The shirts were exactly as promised and the sizing was accurate!,2024-04-24T04:55:56.000Z
Great Company!,Rated 5 out of 5 stars,Great Company that stands behind their products!,2024-04-24T04:50:37.000Z
Excellent!!!,Rated 5 out of 5 stars,Excellent!!!,2024-04-24T04:37:16.000Z
I was happy that u was able to find…,Rated 5 out of 5 stars,I was happy that u was able to find what I was looking for. The shirts,2024-04-24T04:36:30.000Z
Easy to order,Rated 5 out of 5 stars,"Easy to order, came real quick, good shirt, good design. Happy with the whole experience.",2024-04-24T04:32:31.000Z
Good quality overall,Rated 5 out of 5 stars,"Good quality fabric, choice of soft or softer! Good graphics. Reasonable price, good turnaround.",2024-04-24T04:23:48.000Z
Shirts were just as depicted,Rated 5 out of 5 stars,"Shirts were just as depicted, printed and shipped in a timely manner.",2024-04-24T04:23:17.000Z
It was a perfect gift for my Grandson…,Rated 5 out of 5 stars,It was a perfect gift for my Grandson and came right away!,2024-04-24T04:19:29.000Z
Great customer service,Rated 5 out of 5 stars,"Great customer service honouring their guarantee regarding exchanges due to size. Initially I feared this wouldn't be the case as when I tried to use the online system to register an exchange it said this couldn't be done for my order as I am outside the USA. However, after I filled in the contact us form I received a prompt and polite response and my issue was solved.",2024-04-24T04:16:44.000Z
Shirt feels great,Rated 5 out of 5 stars,Shirt feels greatIt was delivered very quickly,2024-04-24T04:14:08.000Z
Best customer service EVER,Rated 5 out of 5 stars,I messed up on calculating the size and I was just going to go ahead and buy another shirt ... but these guys just fixed it at no cost!! I'll be buying all my quirky tees from TeePublic in future and am already recommending them to family and friends,2024-04-24T04:13:29.000Z
Really liked the t-shirt.,Rated 5 out of 5 stars,,2024-04-24T04:13:02.000Z
Great designs...exactly what I was…,Rated 4 out of 5 stars,Great designs...exactly what I was looking for.,2024-04-24T04:10:50.000Z
Exactly what I expected !!,Rated 5 out of 5 stars,Exactly what I expected !!,2024-04-24T04:10:40.000Z
Customer service so good,Rated 5 out of 5 stars,Customer service so goodI bought more shirts,2024-04-24T04:09:01.000Z
Print out of alignment.,Rated 1 out of 5 stars,Print out of alignment.Characters cut off.,2024-04-24T04:03:44.000Z
Really great quality and this is coming…,Rated 5 out of 5 stars,Really great quality and this is coming from a picky person. Definitely will be buying again!,2024-04-24T04:03:23.000Z
BEST t-shirt site!,Rated 5 out of 5 stars,Easy ordering. Soft fabric. GREAT customer service!,2024-04-24T03:56:13.000Z
Awesome shirts,Rated 5 out of 5 stars,Awesome shirts. Great designs. I haven’t really bought t shirts in a long time. These put me back in the game.,2024-04-24T03:55:54.000Z
Flukearooski,Rated 3 out of 5 stars,I love Teepublic most of the time. I’ve ordered at least 20 shirts from them over the years. Great designs and usually quality shirts but this last time I ordered and paid extra for the Heavy weight tee they used a much lighter weight and less quality tee than they normally do. Kinda disappointed but I will continue to order from them in hopes this was a fluke. Please be a fluke.,2024-04-24T03:54:08.000Z
Unfortunately because of my last…,Rated 3 out of 5 stars,"Unfortunately because of my last experience with my hoodie, I have to give a 3. The print from my hoodie came off in the first time I washed and yes I did wash it inside out, before I even got the chance to wear it.",2024-04-24T03:52:14.000Z
I like that you can choose color,Rated 4 out of 5 stars,"I like that you can choose color, style and size of shirt but I wish the size of the design was not based on the size of the shirt. Prefer to have a smaller scale on my shirt but because I need an XL, the design covers a good portion of the front of the tee .",2024-04-24T03:48:00.000Z
Shipped on time.,Rated 5 out of 5 stars,Shipped on time. Nice material quality.,2024-04-24T03:44:51.000Z
This shirt was tight and not in a good way…,Rated 2 out of 5 stars,This shirt was the right size but was tight. It didn’t fit as I thought it would. Didn’t fit like a t shirt.,2024-04-24T03:42:23.000Z
Love the selection and quality,Rated 4 out of 5 stars,"Love the selection and quality.  I was a little disappointed by the shipping time, even with the extra cost of the expedited shipping.  The shipping was actually 3 -5 days as stated, but what wasn't stated was the time it would take to prepare the order.Still love the site.",2024-04-24T03:37:51.000Z
I had this design once before,Rated 5 out of 5 stars,"I had this design once before, so I wanted another! I already knew I liked it, so I'll say that the materials are quality, the shipping was quick and the item fit perfectly. I've already gotten compliments on it too!",2024-04-24T03:35:45.000Z
Gift for the Author,Rated 5 out of 5 stars,"It was as described, and I’m the original commissioner of the design. It will be a gift for the actual author of the book this comes from.",2024-04-24T03:29:04.000Z
Design was wonderful,Rated 5 out of 5 stars,Design was wonderful,2024-04-24T03:18:21.000Z
T-shirts are great..,Rated 5 out of 5 stars,"T-shirts are great... ust as the appeared online.  Prompt shipping, too",2024-04-24T03:15:24.000Z
Great Customer Service,Rated 5 out of 5 stars,"I ordered a Martin t-shirt mistakenly in white.  When it arrived, I was expecting blue.  I texted them and was told that I had in fact ordered white, but that they would send me a blue one and I could keep the white at no additional cost.  Exceptional.",2024-04-24T03:08:51.000Z
Great product which came quickly,Rated 5 out of 5 stars,Great product which came quickly. Your tracking systems could use some work though.,2024-04-24T03:07:36.000Z
Was able to order shirts for both my…,Rated 5 out of 5 stars,Was able to order shirts for both my son and daughter. They arrived and we love them !!,2024-04-24T03:01:09.000Z
Comfortable,Rated 5 out of 5 stars,"Comfortable,all though sizes run real big, on women’s shirts.",2024-04-24T02:59:58.000Z
Love the tshirt,Rated 5 out of 5 stars,Love the tshirt. Quality of the tshirt is good. I have ordered other tshirts and they were all good quality.,2024-04-24T02:58:42.000Z
Very pleased,Rated 5 out of 5 stars,Great products and even better customer service!,2024-04-24T02:54:17.000Z
Awesome selection,Rated 5 out of 5 stars,Found the exact design I was looking. The cut and style I ordered are perfect! There is a large range of styles to pick from.,2024-04-24T02:53:50.000Z
Love the design,Rated 5 out of 5 stars,"Love the design, fit and options to choose, great buy!",2024-04-24T02:53:25.000Z
The t-shirts that I ordered from you…,Rated 5 out of 5 stars,The t-shirts that I ordered from you I’m really impressed (happy) for the design on my t-shirts that I ordered from TeaPublic! I thank TeaPublic for their service! 😃,2024-04-24T02:51:37.000Z
The items I ordered and received are…,Rated 5 out of 5 stars,"The items I ordered and received are exactly what I wanted. The only confusion was on the part of USPS.Thanks, and I look forward to ordering more in the future!",2024-04-24T02:50:33.000Z
Thank you it was great,Rated 5 out of 5 stars,Thank you it was great,2024-04-24T02:50:20.000Z
Gift for my teenage nephew,Rated 5 out of 5 stars,It was a gift for my teenage nephew. He loves it. I was told it is great quality and look forward to future purchases.,2024-04-24T02:46:21.000Z
Couldn’t find anywhere…but here,Rated 5 out of 5 stars,We couldn’t find a car magnet for ISU and they made the PERFECT one!,2024-04-24T02:44:48.000Z
Sad Boy shirt review,Rated 4 out of 5 stars,Shirts where pretty good quality and came pretty quick. Only thing I was a little sad about was one shirt I got was white and it was a little to see through (I have dark skin). Can't really wear without an undershirt of to use it as an undershirt.,2024-04-24T02:43:26.000Z
Fast service and great product,Rated 5 out of 5 stars,Fast service and great product,2024-04-24T02:42:31.000Z
Quick and Easy purchase!,Rated 5 out of 5 stars,Easy to purchase and received the item quick! Good quality too.,2024-04-24T02:41:29.000Z
Simple website to use.,Rated 5 out of 5 stars,Easy process. Package arrived in a timely fashion.,2024-04-24T02:40:51.000Z
Tshirt is awesome,Rated 5 out of 5 stars,Tshirt is awesome. Fits perfect.,2024-04-24T02:38:24.000Z
The shirts I ordered were perfect,Rated 5 out of 5 stars,The shirts I ordered were perfect. Extremely happy with the service and timely delivery,2024-04-24T02:34:57.000Z
Badass design and nice quality magnet,Rated 5 out of 5 stars,Badass design and nice quality magnet,2024-04-24T02:33:36.000Z
Great tee,Rated 5 out of 5 stars,"Great tee, great place to shop…always pleased!",2024-04-24T02:29:42.000Z
Good quality shirts,Rated 5 out of 5 stars,Good quality shirts. Order came faster than expected.,2024-04-24T02:29:02.000Z
2 amazing tshirts,Rated 5 out of 5 stars,Excellent quality from the plain tshirt to the beautiful graphics to the quickness with which they prepared and shipped my two tshirts. I ALWAYS come back to TeePublic!,2024-04-24T02:24:01.000Z
Solar eclipse t-shirt,Rated 5 out of 5 stars,The t-shirt selection was great for solar eclipse tees! When I received the shirt is was soft and well made. It fit me perfectly! I think notifications for delivery could be more specific or detailed as to when I could expect the product.,2024-04-24T02:15:24.000Z
I ordered sweatshirt too large,Rated 5 out of 5 stars,I ordered sweatshirt for a birthday gift  I ordered extra large because it said to order up due to shrinkage   It was huge.  I left email about it and when I woke up my problem was already fixed. A smaller one was on the way and I was told to keep the other one! Who does that anymore ? This company is golden and I will tell everyone to purchase their items    Also the quality of the sweatshirt and Irish printing was the most professional job I have ever seen   Thank you !,2024-04-24T01:29:41.000Z
I will order from TeePublic again! Thanks!!,Rated 5 out of 5 stars,"The shirt I ordered got here in the time promised, the graphic was great, and the price was very competitive!",2024-04-24T01:24:43.000Z
Good quality & fast shipping.,Rated 5 out of 5 stars,,2024-04-24T01:05:29.000Z
Always great quality and fast delivery,Rated 5 out of 5 stars,Always great quality and fast delivery,2024-04-24T00:51:16.000Z
Quick delivery,Rated 5 out of 5 stars,"Quick delivery, and quality tee.Fits great, looks great!I’ll be back.",2024-04-24T00:47:32.000Z
Excellent quality and prompt shipping,Rated 5 out of 5 stars,Excellent quality and prompt shipping. Thank you!,2024-04-24T00:31:49.000Z
It's nice to get the images of items…,Rated 4 out of 5 stars,It's nice to get the images of items that are hard to find sometimes they are a shade darker than expected and the title banners are missing not sure if that's a legal thing or not but missed. I am big on the detail of originals though so thumbs up there.,2024-04-24T00:26:55.000Z
Loved my shirts❤️,Rated 5 out of 5 stars,,2024-04-24T00:22:22.000Z
Horrible quality print was blurry,Rated 1 out of 5 stars,,2024-04-24T00:18:03.000Z
Amazing quality sweatshirt.,Rated 5 out of 5 stars,Amazing quality sweatshirt.,2024-04-23T23:59:06.000Z
I would have not had ordered the shirt…,Rated 3 out of 5 stars,I would have not had ordered the shirt if I knew it was an iron on.,2024-04-23T23:55:11.000Z
The best online T-shirt I've ever dealt…,Rated 5 out of 5 stars,"The best online T-shirt I've ever dealt with! Amazing! Responsive, hassle free exchange and very friendly customer service via chat. I will absolutely buy more T's and support this wonderful company! Thank you teepublic!",2024-04-23T23:23:29.000Z
Awesome shirt!!,Rated 5 out of 5 stars,My husband picked out a shirt for me and I love it!! It fits me so well and yellow is my favorite color,2024-04-23T23:02:56.000Z
Super fast service!,Rated 5 out of 5 stars,,2024-04-23T22:59:05.000Z
Love my shirts!,Rated 5 out of 5 stars,I was very impressed by how quickly my items got printed and arrived. The quality is great and exactly what I ordered. The sizing was perfect and will look forward to ordering again in the future.,2024-04-23T22:56:21.000Z
nice t-shirt,Rated 5 out of 5 stars,nice t-shirt; delivered on time,2024-04-23T22:55:00.000Z
Excellent quality products,Rated 5 out of 5 stars,"Excellent quality products,  awesome prices,  and very very speedy delivery.  Purchase arrived in fine condition.",2024-04-23T22:29:22.000Z
good delivery timing,Rated 5 out of 5 stars,,2024-04-23T22:10:35.000Z
The site was easy to use.,Rated 5 out of 5 stars,The site was easy to use.Lots of choices.I will order more from this site. Very happy with my order.,2024-04-23T21:50:13.000Z
got exactly what i ordered,Rated 5 out of 5 stars,,2024-04-23T21:43:23.000Z
your print quality is embarrassing,Rated 1 out of 5 stars,your print quality is embarrassing. you have lost a costumer.,2024-04-23T21:15:23.000Z
Received my order quickly and…,Rated 5 out of 5 stars,Received my order quickly and everything was packed nicely.,2024-04-23T21:07:11.000Z
quick response on my order,Rated 5 out of 5 stars,"quick response on my order.  I thought I had ordered the correct size, but forgot about you ""curvy"" section.  which I need to order from that area next time.",2024-04-23T20:47:04.000Z
Great quality tee shirt,Rated 5 out of 5 stars,Great quality tee shirt and printing.,2024-04-23T20:37:22.000Z
Second Order was Perfect,Rated 5 out of 5 stars,"I placed a second order of pins for my brother’s birthday. (Of course I couldn’t resist getting just a *few* more for myself.) They came quickly and were, of course, perfect. I can’t wait to see his face when he unwraps them! I’m already planning future gifts for others… and myself.",2024-04-23T20:23:41.000Z
Awesome designs and great costumer…,Rated 5 out of 5 stars,Awesome designs and great costumer service. Quick delivery,2024-04-23T20:09:02.000Z
Nice heavy t shirt,Rated 5 out of 5 stars,Nice heavy t shirt. Quick delivery,2024-04-23T20:02:04.000Z
quick and easy,Rated 5 out of 5 stars,,2024-04-23T19:56:03.000Z
It was ok .,Rated 4 out of 5 stars,It was ok .. Teeshirt take longer than expected,2024-04-23T19:52:47.000Z
I love my eclipse t-shirt!!,Rated 5 out of 5 stars,I love my eclipse t-shirt!!! The fabric is soft & color is fantastic & fits perfect.  Will definitely order more shirts.,2024-04-23T19:32:41.000Z
I love the styles and quality of the shirts!,Rated 5 out of 5 stars,I love the styles and the quality of the shirts!,2024-04-23T19:31:38.000Z
I have bought other shirts from you…,Rated 2 out of 5 stars,"I have bought other shirts from you before. I bought a King Crimson Discipline T-shirt 2+ years ago and It was a Hanes tales (I still have it).I ordered another King Crimson Discipline T-shirt in green like my old one. First off the new shirt was a thin cheap brand called CANVAS and the screen printed white lettering ""King Crimson Discipline"" shows green through it and it is faint/doesn't look white at all. looks gray.",2024-04-23T19:21:51.000Z
Shirt looks great and fits great very…,Rated 5 out of 5 stars,Shirt looks great and fits great very comfortable,2024-04-23T18:47:08.000Z
Arrived early,Rated 5 out of 5 stars,"Phone case came earlier than expected, and the print was perfect exactly like the picture, I love it !!!",2024-04-23T18:45:58.000Z
Soft and cuddly!,Rated 5 out of 5 stars,Got the package late but is due to my own country's post office... Customer service was great in reassuring me!The tees were perfect and feel so soft and nice!,2024-04-23T18:42:54.000Z
Great customer service The original shirts I ordered were too…,Rated 5 out of 5 stars,The original shirts I ordered were too small. I wasn’t sure how to return them since I didn’t have an account number at the time. I emailed Tee Public. I received a quick response and was sent a bigger size.,2024-04-23T18:40:48.000Z
The shirts look fantastic,Rated 5 out of 5 stars,The shirts look fantastic! We wore them as a family to a jungle themed first birthday party. They are comfortable and a little thin but good for the upcoming hot weather!,2024-04-23T18:09:52.000Z
Good quality shirt,Rated 5 out of 5 stars,"The t-shirt I ordered was well made, arrived on time and was a good price, so thanks!",2024-04-23T17:52:58.000Z
Everything was Top Tier!,Rated 5 out of 5 stars,,2024-04-23T17:45:38.000Z
Shipping was timely,Rated 4 out of 5 stars,"Shipping was timely, t-shirt was nice quality, sizing was off.",2024-04-23T17:45:18.000Z
Not very pleased with a recent order.,Rated 2 out of 5 stars,"I ordered four T-shirts in the size men's extra large. My husband wears a large T-shirt and these extra larges were tight on him. Also, the fabric was much thinner than I expected. I'm afraid to give them to my friends in case they don't fit or shrink in the wash. I love the variety of all of the T-shirts, but I would pay more for better quality.",2024-04-23T17:30:52.000Z
Great service. Keep up the great job.,Rated 5 out of 5 stars,Great communication and attention to detail. In regard to items and delivery. Thank you for your efforts. Keep up the excellent job.,2024-04-23T17:05:50.000Z
Love the t-shirt!,Rated 5 out of 5 stars,,2024-04-23T17:02:13.000Z
Favorite tee shirt source!,Rated 5 out of 5 stars,"Great tee shirts, fit as expected, and they were made with comfortable, quality material. Delivered quickly and even had tracking, which I like.",2024-04-23T16:59:19.000Z
Fantastic,Rated 5 out of 5 stars,Ordering was easy. Product beat expectations and arrived fast,2024-04-23T16:54:26.000Z
My go to for custome shirts and hoodies now.,Rated 5 out of 5 stars,"Great price for the quality you get. Every item I ordered looked ""exactly"" like the preview. Tones of designs from creators. That was the only downside, so many awesome designs to choose from. Overall I was extremely pleased with everything I received and shipping was great.",2024-04-23T16:34:26.000Z
Size is important,Rated 3 out of 5 stars,One shirt said XL but was closer to a Large making it unwearable,2024-04-23T16:33:23.000Z
Ordered my shirt on a Friday afternoon…,Rated 5 out of 5 stars,Ordered my shirt on a Friday afternoon and received it the next Friday morning. The printing on the shirt was of good quality and I would definitely buy again and would recommend.,2024-04-23T16:31:37.000Z
Great quality products,Rated 5 out of 5 stars,Great quality products.  Nicely priced.,2024-04-23T16:27:50.000Z
I paid for a premium tee and it's…,Rated 1 out of 5 stars,I paid for a premium tee and it's regular I'm very disappointed in the quality,2024-04-23T16:12:46.000Z
Like the selection of colors,Rated 5 out of 5 stars,"Like the selection of colors, cuts and materials. Good quality product and clean image.",2024-04-23T15:58:26.000Z
The order was handled with precision,Rated 5 out of 5 stars,The order was handled with precision. My order was updated during the process of manufacture to delivery with every detail being sent to me as they progressed with the order. The final product was received in a timely manner and the quality was great.,2024-04-23T15:47:47.000Z
Quick delivery,Rated 5 out of 5 stars,Quick delivery. Order was correct. Mug was packed so it wasn’t cracked or broken.,2024-04-23T15:37:03.000Z
Excellent quality and service,Rated 5 out of 5 stars,"Great t-shirt, original design and high quality. I was expecting to have a bit of a wait to receive it, as designs are printed to order, but no - delivery was fast too. Excellent quality and  service, would totally recommend",2024-04-23T15:08:51.000Z
I really like the selection of tees and…,Rated 4 out of 5 stars,I really like the selection of tees and colors available. Shipping was good...overall a good experience.,2024-04-23T14:59:50.000Z
Great T Shirt,Rated 5 out of 5 stars,The order was shipped promptly.,2024-04-23T14:49:17.000Z
Items are great,Rated 5 out of 5 stars,Items are great. Quick shipping. Totally satisfied.,2024-04-23T14:38:30.000Z
"True to size, plus sizes",Rated 5 out of 5 stars,"Prompt delivery, good quality, true to size (plus sizes)",2024-04-23T14:33:38.000Z
I received a XL t shirt that was very…,Rated 5 out of 5 stars,I received a XL t shirt that was very big for a XL and it looked stretched out around the neck I emailed them to let them know and they sent me a new shirt in large size without a problem or cost I appreciated their help with this situation awesome customer service.,2024-04-23T14:25:47.000Z
Easy order experience,Rated 5 out of 5 stars,Easy order experience.  Quick delivery.,2024-04-23T14:19:31.000Z
On time delivery and quality product,Rated 5 out of 5 stars,On time delivery and quality product,2024-04-23T14:16:40.000Z
Good Quality,Rated 5 out of 5 stars,"The shirts came quickly, quality material and the printing is great!",2024-04-23T14:14:28.000Z
The shirt looks great,Rated 4 out of 5 stars,The shirt looks great. The smell of the ink is very overwhelming,2024-04-23T14:09:37.000Z
"Great price, quality & quick delivery",Rated 5 out of 5 stars,"Great price, great quality, quick delivery and amazing  customer service.",2024-04-23T14:04:04.000Z
I placed an order on the 15 of April…,Rated 1 out of 5 stars,I placed an order on the 15 of April and paid for expedited shipping 3-5 days and it is now the 23rd still no shirt. This was purchased for my son's birthday. This was a very disappointing experience I won't be ordering from this site again.,2024-04-23T13:57:04.000Z
Perfect Tee’s,Rated 5 out of 5 stars,Great quality & printing execution was top notch!! I will definitely be a return customer. Communication and updates on my order were given every step of the way. Best of all great value and fast service too!!!,2024-04-23T13:42:33.000Z
That was fast!,Rated 5 out of 5 stars,"Nice quality magnets, and quick turnaround",2024-04-23T13:42:12.000Z
Fantastic company and great customer…,Rated 5 out of 5 stars,Fantastic company and great customer service!,2024-04-23T13:28:20.000Z
20+ Shirts From TeePublic 🤘🏽🪩⚡️,Rated 5 out of 5 stars,At this point I’ve ordered over 20 shirts (at least) from these folks. I love TeePublic! Always a seamless (and fun) shopping experience with great customer service if needed. Fast fulfillment and shipping too. The artists and artwork is excellent and the quality of tees is next level.,2024-04-23T13:23:07.000Z
Good product,Rated 5 out of 5 stars,"Good product, prompt delivery. As advertised.",2024-04-23T12:56:32.000Z
Teepublic is my go to for great and…,Rated 5 out of 5 stars,Teepublic is my go to for great and unique T-Shirts. Been a customer for years. They have the best variety.  And they fit perfectly. I love this site.,2024-04-23T12:50:11.000Z
Great tee shirt,Rated 5 out of 5 stars,Great tee shirt! Thick but soft cotton. Shipped quickly in low-impact packaging.,2024-04-23T12:17:57.000Z
Soft lightweight,Rated 5 out of 5 stars,"Soft lightweight, true to size.",2024-04-23T12:14:47.000Z
Love my shirt.,Rated 5 out of 5 stars,"Love my shirt.Thanks, nice and soft.",2024-04-23T12:13:56.000Z
Great shirts!,Rated 5 out of 5 stars,,2024-04-23T12:02:42.000Z
Unusual shirts quick delivery,Rated 5 out of 5 stars,Unusual shirts quick delivery. My husband loved his gift,2024-04-23T12:02:39.000Z
Eclipse sweatshirts,Rated 5 out of 5 stars,The sweatshirts i ordered are awesome Exchange was easy too Thank you !,2024-04-23T11:56:13.000Z
Great products and service,Rated 5 out of 5 stars,,2024-04-23T11:13:32.000Z
The service is second to none,Rated 5 out of 5 stars,"The service is second to none, everyone is so helpful",2024-04-23T10:55:43.000Z
I got to design my own color and shirt…,Rated 5 out of 5 stars,I got to design my own color and shirt combinations. The prints seem to be quality and the fit is good. I receive my products on time and my local bands like seeing my shirts,2024-04-23T10:36:33.000Z
The shirt was well done and I liked the…,Rated 4 out of 5 stars,"The shirt was well done and I liked the weight.  It, unfortunately, was too small.  It seemed to be a smaller fit than my other t shirts as I can wear them comfortably.  However I saw that the XL was the largest so I didn’t return it.   Instead gave it to a teenage friend who is interested in politics.  He was delighted.  Thank you for asking for feedback!",2024-04-23T09:04:26.000Z
Great value of the money,Rated 5 out of 5 stars,,2024-04-23T08:27:38.000Z
"It was delivered quickly, thanks",Rated 5 out of 5 stars,It was delivered promptly and I am satisfied,2024-04-23T08:12:12.000Z
Good shirt and quick delivery,Rated 5 out of 5 stars,,2024-04-23T08:06:25.000Z
Perfect fit and superb quality T-shirts….,Rated 5 out of 5 stars,I placed multiple orders for t shirts and they all passed my quality check and fit me perfectly. Great job TeePublic! I will be ordering more and will confidently recommend your company to others for sure…,2024-04-23T07:25:44.000Z
Great first order,Rated 5 out of 5 stars,Lots of t shirt designs to choose from. Shipping was on time and the shirts fit well,2024-04-23T07:05:49.000Z
wonderful service,Rated 5 out of 5 stars,"My orders arrived quickly and were just as I expected.  They are also very unique, which I certainly appreciate.",2024-04-23T07:04:51.000Z
Beyond my expectations,Rated 5 out of 5 stars,"Beyond my expectations.  Great workmanship, delivery-on point",2024-04-23T07:04:47.000Z
Nice shirt.,Rated 5 out of 5 stars,,2024-04-23T06:50:55.000Z
Orders and exchanges,Rated 5 out of 5 stars,Orders are always received quickly and exchanges for ordering the wrong size are replaced easily.,2024-04-23T06:41:22.000Z
Quality products !,Rated 5 out of 5 stars,I have ordered a couple of hats and tshirts. Quality and timeliness is outstanding. Ease of ordering is top notch,2024-04-23T06:37:20.000Z
Great communication on status of my…,Rated 5 out of 5 stars,Great communication on status of my order. Quick delivery. No complaints.,2024-04-23T06:32:31.000Z
Very helpful staff and high-quality…,Rated 5 out of 5 stars,Very helpful staff and high-quality goods!,2024-04-23T06:31:38.000Z
I Love the Designs & Options,Rated 5 out of 5 stars,I love the designs & options for t-shirts and coffee mugs from TeePublic.  That is why I am a regular customer.,2024-04-23T06:29:38.000Z
I received my T-shirt in a timely…,Rated 5 out of 5 stars,I received my T-shirt in a timely manner. Great quality shirt that didn’t shrink when washed- true to size! Very pleased with my purchase!,2024-04-23T06:03:50.000Z
Bought the shirt to make others laugh,Rated 5 out of 5 stars,Bought the shirt to make others laugh,2024-04-23T05:19:36.000Z
Quick service,Rated 4 out of 5 stars,"Quick service, nice shirt. Haven't had a chance to wear it yet, so I can't give a full 5 stats and but it looks nice.",2024-04-23T05:18:29.000Z
Everything was as described,Rated 5 out of 5 stars,"Everything was as described, super happy and will be buying more.",2024-04-23T05:18:02.000Z
I enjoy the immense variety of shirts.,Rated 5 out of 5 stars,I enjoy the immense variety of shirts.,2024-04-23T05:10:05.000Z
