Title,Star Rating,Main Content,Review Date
Order #868675,Rated 5 out of 5 stars,"Everything was as described. Quick service. Very Happy!Due to the way the world is now, prices are so high on food, gas, utilities, so I order more when there is a promotional deal being offered to me, such as Free Shipping!",2022-09-14T01:03:34.000Z
Great products,Rated 5 out of 5 stars,The shirts came in on time and great quality. Will buy more and give e as gifts.,2022-09-13T22:27:17.000Z
you are my every day wear,Rated 5 out of 5 stars,you are my every day wearlove the new designs quick and free delivery outstanding product and prices. i love bwear,2022-09-13T22:09:58.000Z
Great selection at great prices,Rated 5 out of 5 stars,Great selection at great prices. Quick shipping! I love this company.,2022-09-13T22:03:39.000Z
"Fast shipping, great quality!",Rated 5 out of 5 stars,All of my items were shipped fast! Everything is high quality and I am so excited to wear it! I ordered teacher shirts and college shorts to wear to school! Finally items that are cute and affordable! Thanks BWear!,2022-09-13T21:41:43.000Z
Awesome,Rated 5 out of 5 stars,Very pleased with my shirts! Thanks for all you do!,2022-09-13T18:37:32.000Z
T shirts,Rated 5 out of 5 stars,I bought 2 baseball Ohio state t shirt. I absolutely love them.  I will buy moor in the future,2022-09-13T18:21:42.000Z
Love the shirts,Rated 5 out of 5 stars,Love the shirts! Good quality and soft. Fast delivery. Will definitely order again.,2022-09-13T17:41:40.000Z
always a nice selection of blank…,Rated 5 out of 5 stars,always a nice selection of blank apparel i use for crafting.  super fast shipping and great deals on shipping also,2022-09-13T14:58:51.000Z
💕 you guys can go,Rated 5 out of 5 stars,Love! Love! Love!….,2022-09-13T14:04:39.000Z
Great Designs!,Rated 5 out of 5 stars,The products and service are great. I have ordered from B -Wear before and the shirts are soft and comfortable. The designs are so cute that I have ordered them for gifts and people really like them! Love this company and will be ordering again in the future.,2022-09-13T06:57:48.000Z
Number One Place to Shop for Ts,Rated 5 out of 5 stars,Always my go to!!  Just what I need.  Reasonable prices.,2022-09-13T03:48:34.000Z
Love the t-shirts,Rated 4 out of 5 stars,Love the t-shirts!  Takes awhile to get them is the down fall,2022-09-13T01:30:38.000Z
Ordered a t shirt for a friend,Rated 5 out of 5 stars,Ordered a t shirt for a friend - she loves it.  Good quality and clever saying.,2022-09-12T23:51:51.000Z
quality tee shirts for a fair price,Rated 5 out of 5 stars,quality tee shirts for a fair price.  enjoyable sayings for wearer.,2022-09-12T21:00:36.000Z
Quality goods and service,Rated 5 out of 5 stars,I always get good service and help when needed. The order comes correct and in good timing and the product is good quality.,2022-09-12T19:16:24.000Z
Every order I have placed I have…,Rated 5 out of 5 stars,Every order I have placed I have received quickly! Love everything that I have ever ordered.,2022-09-12T19:08:01.000Z
Great hats,Rated 5 out of 5 stars,"Great hats, Great prices, fast shipping!!",2022-09-12T16:03:28.000Z
Great Experience,Rated 5 out of 5 stars,I ordered 5 t-shirts and was very happy with my items. They fit perfectly.  I got 2 for myself and 3 for a gift.,2022-09-12T13:22:40.000Z
Love your store,Rated 5 out of 5 stars,"Love your store! Great prices, cute items, fast shipping. I will always shop here when I need something fun!",2022-09-12T03:27:31.000Z
I shop on a budget and they fit the…,Rated 5 out of 5 stars,I shop on a budget and they fit the bill. I was very pleased with the selection only draw back is I don't live in that state maybe could offer more states. The fit is true to size.,2022-09-12T03:06:11.000Z
Love my new baseball shirt,Rated 5 out of 5 stars,"Love my new baseball shirt! Comfortable, cute and fits well.",2022-09-12T00:42:11.000Z
Love the three t-shirts,Rated 5 out of 5 stars,"Love the three t-shirts, they are well made and true to size!!!",2022-09-12T00:35:54.000Z
Love the shirts I bought,Rated 5 out of 5 stars,Love the shirts I bought! Definitely will be buying many more.,2022-09-11T22:54:33.000Z
Love all my shirts,Rated 5 out of 5 stars,Love all my shirts.  Fit great.,2022-09-11T22:33:57.000Z
Satisfied customer.,Rated 5 out of 5 stars,"I received everything I ordered in a timely manner. Also, the order was correct,with the sizes and colors.",2022-09-11T20:47:30.000Z
High quality garmets,Rated 5 out of 5 stars,High quality garmets. Quick delivery.,2022-09-11T19:41:53.000Z
Great prices,Rated 5 out of 5 stars,"Great prices, good quality",2022-09-11T19:06:54.000Z
Love the shirts and how quickly I…,Rated 5 out of 5 stars,Love the shirts and how quickly I received them. Love how they feel and fit. Thank you for carrying bigger sizes. Will be buying more.,2022-09-11T18:20:50.000Z
B-Wear is great,Rated 5 out of 5 stars,"B-Wear is great. The products that I have ordered are high quality without the super expensive prices. Shipping is slightly slow, but of course they aren't amazon.",2022-09-11T17:00:10.000Z
YES great stuff,Rated 4 out of 5 stars,"YES ! great stuff and price was right , thanks",2022-09-11T16:53:04.000Z
I love everything I get from B- Wear,Rated 5 out of 5 stars,I love everything I get from B- Wear. The items are great quality and any returns are made so easy by their great customer service.,2022-09-11T06:12:52.000Z
I’ve ordered two shirts each at two…,Rated 5 out of 5 stars,I’ve ordered two shirts each at two different times and hve loved all four of them - Great fit - love my country shirts,2022-09-11T00:49:04.000Z
Love it,Rated 5 out of 5 stars,Love it. True to size. Great image.,2022-09-10T23:18:03.000Z
Will definitely be ordering again,Rated 5 out of 5 stars,Nice quality shirts  always receive compliments while wearing one of these shirts,2022-09-10T19:51:01.000Z
Ordered tshirts for our family reunion…,Rated 5 out of 5 stars,Ordered tshirts for our family reunion and they were great!!  We looked awesome 👌 👏 👍,2022-09-10T19:47:56.000Z
Amazing quality!,Rated 5 out of 5 stars,"We purchase all our graphic tshirts from b*wear, and they're always the best quality, fit, pricing, and original logos! Also the only tshirts my husband likes to wear anymore.",2022-09-10T19:41:20.000Z
Great experience received everything…,Rated 5 out of 5 stars,Great experience received everything like I ordered,2022-09-10T18:44:32.000Z
Horrible customer service,Rated 1 out of 5 stars,"My order was late. By about a week. When I asked customer service about this, they said there is nothing they can do as it had already departed the warehouse. Then casually just said ""sorry"". Bad customer service. I will not be using this company anymore for orders.",2022-09-10T18:17:42.000Z
Love the sweatshirt,Rated 5 out of 5 stars,Love the sweatshirt. Its soft and good quality.,2022-09-10T03:39:16.000Z
I have not received my order #869424.,Rated 5 out of 5 stars,Fedex stole my order. Bwear is a great company!,2022-09-10T02:15:46.000Z
Good quality merchandise delivered in a…,Rated 5 out of 5 stars,Good quality merchandise delivered in a timely manner.,2022-09-09T19:21:11.000Z
I love comfortable clothes for around…,Rated 5 out of 5 stars,I love comfortable clothes for around the house..,2022-09-09T19:12:33.000Z
Fast shipping and great looking…,Rated 5 out of 5 stars,Fast shipping and great looking tshirts!! Ty!!,2022-09-09T19:01:57.000Z
Great pricing and quality,Rated 5 out of 5 stars,Great pricing and quality. Will be buying more.,2022-09-09T18:23:34.000Z
I absolutely love your products!!,Rated 5 out of 5 stars,I absolutely love your products!!!  Every shirt fits wonderfully and the colors are so vibrant and beautiful.  You always have a great selection to choose from.  I'm so glad I found B*wear!!!,2022-09-09T16:54:44.000Z
I love bwear,Rated 5 out of 5 stars,"I love bwear! My daughter is always wanting more shirts so we been ordering like twice a month, husband said we need to cut it out lol.",2022-09-09T15:21:31.000Z
Always love my B-Wear,Rated 5 out of 5 stars,Always love my B-Wear! Great quality and quick delivery. I grew up in SE Ohio and love telling folks where I live now about B-Wear and seeing them wear it as well!,2022-09-09T11:40:32.000Z
Second time ordering,Rated 5 out of 5 stars,"Second time ordering.  Second time everything came quickly,  as ordered, and of good quality.   I've recommended to other groups I belong to, like auto buffs, outdoor groups,  etc.",2022-09-09T01:20:59.000Z
It took almost three weeks to receive…,Rated 5 out of 5 stars,It took almost three weeks to receive my package but it wasn’t your fault. I received a email from you the next day saying it was shipped. Fed Ex was the problem. I tacked it everyday and most days it didn’t move. I called Fed Ex and all they would d say it’s on schedule. I needed the shirts for customers too. Your service is wonderful as usual but I would suggest you use another shipping company.,2022-09-09T00:41:08.000Z
Great company and the Best Quality!,Rated 5 out of 5 stars,"I’ve been ordering from B-Wear for a couple of years now, and I absolutely love everything I’ve gotten.. the quality is outstanding and I always receive my order within the week. I will definitely keep on shopping!",2022-09-08T22:31:52.000Z
Love these shirts!,Rated 5 out of 5 stars,,2022-09-08T21:48:57.000Z
Awesome hat at a great price,Rated 5 out of 5 stars,,2022-09-08T21:36:07.000Z
Shirts are so soft and too cute,Rated 5 out of 5 stars,Shirts are so soft and too cute!  Live my shirts!,2022-09-08T19:10:58.000Z
Was very happy 😊 with my t-shirts,Rated 5 out of 5 stars,Was very happy 😊 with my t-shirts. Would recommend anyone to order your products.  Thank you. 😊,2022-09-08T18:57:41.000Z
I have a very good experience with this…,Rated 5 out of 5 stars,I have a very good experience with this site I love the items that I have purchased and I have purchased quite a few for me and my friends and my coworkers I love the material that the shirts are made of I like the idea that the shirts do not shrink I really do enjoy the site,2022-09-08T10:49:13.000Z
I love BWear,Rated 5 out of 5 stars,I love BWear. Products ship in a timely manner and there are fabulous products at a great price.,2022-09-08T05:51:17.000Z
Great Shirt,Rated 5 out of 5 stars,Love the shirt arrived timely,2022-09-08T05:17:11.000Z
Thank you.,Rated 5 out of 5 stars,Love your product and love the price.,2022-09-08T04:21:24.000Z
Not as expected,Rated 1 out of 5 stars,,2022-09-08T02:26:45.000Z
I’m in love with B-Wear clothing,Rated 5 out of 5 stars,I’m in love with B-Wear clothing! I’ve bought items for myself AND started Christmas shopping!,2022-09-08T01:55:43.000Z
Great customer service,Rated 5 out of 5 stars,Love their shirts and order from here frequently. I received one shirt with a sticky residue. I order frequently and have never received any damaged items. I contacted customer service and a new shirt was sent and received quickly. I deeply appreciated that!,2022-09-08T01:01:04.000Z
I have bought several times from B-wear…,Rated 5 out of 5 stars,I have bought several times from B-wear and have never been disappointed.,2022-09-08T00:57:51.000Z
Great shirts and fast shipping!!!,Rated 5 out of 5 stars,,2022-09-07T23:58:16.000Z
Been buying their shirts for years!,Rated 5 out of 5 stars,I love their flowy tank tops andI always get compliments on my pet shirts!  I give a lot of the funny ones as gifts❤️,2022-09-07T23:56:14.000Z
Very happy with everything I ordered,Rated 5 out of 5 stars,Very happy with everything I ordered. Quality items at a fabulous price.,2022-09-07T19:32:25.000Z
Great quality,Rated 5 out of 5 stars,The shirts are wonderfully made and wash up nice.,2022-09-07T18:48:39.000Z
I absolutely love how easy it is to…,Rated 4 out of 5 stars,I absolutely love how easy it is to order online and the experience is great! The product is awesome! I get so many of my t-shirts from here!  Only thing that I have a complaint about is how long it takes to recieve the items that I order.,2022-09-07T16:09:11.000Z
I purchased my gym kit from Bwear and…,Rated 4 out of 5 stars,I purchased my gym kit from Bwear and they are very good. the delivery was fast too.,2022-09-07T13:47:19.000Z
Quality items,Rated 5 out of 5 stars,"All quality items, shipped on time and at great prices",2022-09-07T06:16:58.000Z
All-around A+,Rated 5 out of 5 stars,Nice selection. Good value. Very good quality. Speedy shipping.  All around Great experience.,2022-09-07T04:38:50.000Z
Poor fit,Rated 3 out of 5 stars,"I recently ordered 1 hat, 5 women's shirts (size M) and 1 men's shirt (size S). Of the shirts, only two of the women's shirts fit well; the others were huge. I tried on the men's small and it was too small. I was so excited to order so many cute camping themed shirts, but was quite disappointed with the fit of the shirts.",2022-09-07T03:40:55.000Z
I love the shirts!,Rated 5 out of 5 stars,I love the shirts and have people ask where I got them! I told them B-wear sportswear!,2022-09-07T00:12:39.000Z
A+ love them,Rated 5 out of 5 stars,Ordered two hats. I was looking for the Richardson 112 trucker hats and this place had exactly what I was looking for. Hats fit and feel great.,2022-09-06T23:36:33.000Z
Love the TShirts,Rated 5 out of 5 stars,Love the TShirts.  The material is good quality and soft.  Fit to size. Love the designs.,2022-09-06T23:26:33.000Z
I love it!!❤️,Rated 5 out of 5 stars,,2022-09-06T21:50:29.000Z
This was my second time ordering,Rated 5 out of 5 stars,This was my second time ordering. Everything was as advertised and I received my order promptly. Good quality and great company,2022-09-06T04:34:26.000Z
I absolutely LOVE everything I’ve…,Rated 5 out of 5 stars,I absolutely LOVE everything I’ve purchased!!,2022-09-06T02:46:55.000Z
Great prices and nice quality shirts.,Rated 5 out of 5 stars,,2022-09-06T01:45:40.000Z
I have ordered  several times and have…,Rated 5 out of 5 stars,I have ordered  several times and have loved all my items!!Quick delivery and true to size items!,2022-09-05T23:18:25.000Z
Perfect as always,Rated 5 out of 5 stars,As always everything I order ships quick and always just as shown.,2022-09-05T22:26:50.000Z
Super fast shipping.,Rated 5 out of 5 stars,Super fast shipping.. i received what i ordered.  These tanks are so soft and the grafics are AWESOME,2022-09-05T22:15:52.000Z
Great customer service,Rated 5 out of 5 stars,My order was shipped promptly but Fed Ex in Perrysburg Ohio lost/never processed the items.   Fed Ex would not take accountability for their screw up but BWear did not hesitate and replaced my items and shipped them USPS to avoid more issues with Fed Ex.  I couldn’t be happier with BWears customer service.,2022-09-05T22:08:39.000Z
I can always count on great products…,Rated 5 out of 5 stars,"I can always count on great products from B-wear. The designs are so cute, and the fit is great. Shipping is fast!",2022-09-05T22:00:55.000Z
Great product,Rated 5 out of 5 stars,They always fit great. Easy wash and dry. I bought several for family members,2022-09-05T20:07:08.000Z
Very happy with quality,Rated 5 out of 5 stars,,2022-09-05T19:06:07.000Z
Always a good product and a great price!,Rated 5 out of 5 stars,,2022-09-05T17:57:56.000Z
Love all of the shirts I have purchased…,Rated 5 out of 5 stars,"Love all of the shirts I have purchased from this company.  Great designs, quality, and prices.",2022-09-05T12:46:47.000Z
A great place to shop!,Rated 5 out of 5 stars,As always I received my order and simply loved every item! 😁This is a great place to shop!,2022-09-05T04:49:47.000Z
Great shirts,Rated 5 out of 5 stars,Great shirts. Great value. I would definitely order again.,2022-09-05T03:44:36.000Z
Great quality,Rated 5 out of 5 stars,Great quality. Fast shipping.,2022-09-05T03:24:34.000Z
Love your shirts,Rated 5 out of 5 stars,,2022-09-05T02:09:50.000Z
Fun printed shirts,Rated 4 out of 5 stars,"Fun, cute and different prints! Everything I’ve order has been wonderful!",2022-09-05T01:52:55.000Z
You are always so fast..my…,Rated 5 out of 5 stars,You are always so fast..my granddaughter wanted a new tshirt to start school...and it arrived day before...thanks..and she loved it..,2022-09-05T00:51:57.000Z
Dog mama shirt.,Rated 5 out of 5 stars,"Cute shirt, good quality.",2022-09-05T00:45:22.000Z
We want more colors!,Rated 4 out of 5 stars,"I love the B•Wear graphics and the themes and fabrics and the fit. These are all 5 star level. The only things I don’t care for are the colors they choose most of the time. Since we don’t get to pick  the colors we want we are pretty much stuck with what they offer. For instance, right now the Halloween stuff is new. There is black, which is a given, but everything else is boring and bland. No bright orange or purple or green. But there’s off-white. And taupe and peach. I would like the option to choose colors in the future.",2022-09-05T00:34:03.000Z
Love the baseball t-shirts,Rated 5 out of 5 stars,Love the baseball t-shirts.  They fit great,2022-09-04T23:09:34.000Z
Wife seen the add,Rated 5 out of 5 stars,"Wife seen the add, and we purchased to wear when we go camping. Very comfortable tshirt",2022-09-04T22:53:03.000Z
I love all my shirts!!,Rated 5 out of 5 stars,I love all my shirts!!! Great quality,2022-09-04T21:59:41.000Z
Return credit,Rated 1 out of 5 stars,I never received the $14.00 credit for products returned.,2022-09-04T21:55:30.000Z
I was surprised to find polo shirts out…,Rated 1 out of 5 stars,"I was surprised to find polo shirts out of stock in Newark. I drove to Zanesville to purchase what I needed. I was told that polo shirts could only be purchased online, so before leaving the lot I put in an order. 3 weeks have passed. No shirts, no explanation, just this request for my opinion on my experience.",2022-09-04T21:35:13.000Z
My purchase was a gift,Rated 5 out of 5 stars,My purchase was a gift.  I have no knowledge as to the receivers experience.  But my order was sent and received on time.,2022-09-04T21:19:35.000Z
I have purchased many shirts from BWear…,Rated 5 out of 5 stars,I have purchased many shirts from BWear and they have all been of great quality.,2022-09-04T20:59:42.000Z
My order shipped quickly,Rated 5 out of 5 stars,My order shipped quickly! I have gotten so many compliments on the ones I have worn. I bought a few as Christmas presents and am super impressed with the quality!!,2022-09-04T20:13:27.000Z
Love the quality  and the price,Rated 5 out of 5 stars,,2022-09-04T18:41:12.000Z
They were exactly what the pictures…,Rated 5 out of 5 stars,They were exactly what the pictures showed. Great quality and great prices. Shipped in a short time.Definitely will be buying from B-Wear again...,2022-09-04T17:06:42.000Z
Wonderful,Rated 5 out of 5 stars,Wonderful. Shirts are awesome. Love this B Wear,2022-09-04T15:56:09.000Z
Excellent Company to buy from!,Rated 5 out of 5 stars,Have ordered many times and highly recommend B-Wear Sportswear!!,2022-09-04T15:51:27.000Z
Blessed Mom tshirt,Rated 5 out of 5 stars,very good quality and fast shipping,2022-09-04T14:02:01.000Z
Well fitting- no shrinking t-shirts,Rated 5 out of 5 stars,"Well fitting- no shrinking t-shirts! The stand up well to the washer and never seem to fade or “pill” like many others do. Have also purchased many as gifts, and they well very well received!",2022-09-04T13:54:18.000Z
I LOVE THESE SHIRTS!,Rated 5 out of 5 stars,"I have purchased more than 2 dozen shirts from y'all and love them ALL! They're great priced, great quality, and super cute! I've shared your company to many of my friends. Keep up the great work!!",2022-09-04T04:49:18.000Z
The shirts are soooo soft,Rated 5 out of 5 stars,The shirts are soooo soft! They look amazing! Easy car and so comfortable!,2022-09-04T02:23:54.000Z
This shipment came quick and of course…,Rated 5 out of 5 stars,This shipment came quick and of course the tanks were of great quality.  I love B-Wear Clothes!,2022-09-04T01:39:32.000Z
Awesome products!!,Rated 5 out of 5 stars,,2022-09-03T23:03:56.000Z
Great shirts,Rated 5 out of 5 stars,"Love these shirts great quality. I have gotten some for me and some as gifts, everyone loves them.  They wash up good and don't shrink.",2022-09-03T21:47:17.000Z
I just love your shirts,Rated 5 out of 5 stars,I just love your shirts! They are very comfortable and the designs are super cute. Shipping is also pretty fast.,2022-09-03T21:42:40.000Z
I have ordered several times and I am…,Rated 4 out of 5 stars,I have ordered several times and I am always pleased with quality of the Products and the prompt delivery time. I will most likely be purchasing more items in the future. Thank you,2022-09-03T20:30:38.000Z
Shirt dress,Rated 3 out of 5 stars,I ordered three fall shirts in a size large. They are super soft and the images are done well but the size is way too big. The shirts are like dresses on me. They are too long. I need to alter them by about 4 inches so I can wear them. I tried shrinking them in the dryer but they didn’t shrink. That can be a really great thing normally but not when you are trying to be able to wear oversized items. They definitely aren’t made for average size women.,2022-09-03T19:43:30.000Z
Love my teacher shirt!!!,Rated 5 out of 5 stars,"Love my teacher shirt, so comfortable!!!",2022-09-03T19:03:43.000Z
i havent got a t-shirt yet i didnt love…,Rated 5 out of 5 stars,i haven't got a t-shirt yet i didn't love and i have very many,2022-09-03T18:55:36.000Z
Great prices and everything came…,Rated 5 out of 5 stars,Great prices and everything came exactly like the pictures,2022-09-03T18:54:17.000Z
I love the shirts,Rated 5 out of 5 stars,I love the shirts! They're perfect & can't beat the price.,2022-09-03T18:14:09.000Z
I love my new shirts,Rated 5 out of 5 stars,I love my new shirts. I have received many compliments,2022-09-03T17:07:42.000Z
Great shirts and very fast shipping. Thank you,Rated 5 out of 5 stars,Great shirts and very fast shipping,2022-09-03T16:51:20.000Z
Love this place,Rated 5 out of 5 stars,,2022-09-03T16:18:14.000Z
Always quality shirts and prompt service,Rated 5 out of 5 stars,,2022-09-03T03:13:19.000Z
Great prices on everything,Rated 5 out of 5 stars,,2022-09-03T01:50:56.000Z
I ordered 5 tshirts and they came when…,Rated 5 out of 5 stars,I ordered 5 tshirts and they came when expected they all fit and felt good on for a great price! I would recommend.,2022-09-03T00:52:22.000Z
Huge arm holes.,Rated 3 out of 5 stars,"I like your designs, but I didn't like the fit of the tank tops. They were true to size, but the arm holes are so big it shows half your bra underneath the armpit. I hate that.  I won't wear them.The regular t-shirts were fine.",2022-09-03T00:13:16.000Z
Great T-shirts trustworthy company!,Rated 5 out of 5 stars,"It’s hard to trust a lot of companies advertised on Facebook these days, but this one was the real deal. My T-shirts arrived in great time, and they are wonderful quality. Unfortunately, I overestimated in size and had to return them to get a smaller size. So keep in mind they do seem to run a little bit on the large side. But they’re beautiful and I look forward to having my new size. I did have to contact customer service by email for one question and they replied promptly.",2022-09-03T00:11:06.000Z
Cute designs love that they have bigger sizes,Rated 5 out of 5 stars,We get compliments every time we wear our t-shirts/hoodies out. We love all the designs you have for men and women. Like that most products go to 4xl. Great quality and good deals.We are multi-time return customer.,2022-09-03T00:00:26.000Z
Nice sportswear at great prices,Rated 5 out of 5 stars,,2022-09-02T23:27:07.000Z
Still waiting on my order.....that…,Rated 1 out of 5 stars,Still waiting on my order.....that bwear said would be here August 30....Disappointed again.,2022-09-02T22:37:52.000Z
Amazing,Rated 5 out of 5 stars,Amazing ! I love beware everything fits well good quality clothes. I'll always keep coming back!,2022-09-02T22:19:53.000Z
Everything is very nice thank you,Rated 5 out of 5 stars,,2022-09-02T21:53:41.000Z
Great quality tees,Rated 5 out of 5 stars,I love these T-shirt designs and the fabric is so nice. Good fit too. I’m very pleased!,2022-09-02T21:45:26.000Z
Love everything I’ve gotten from…,Rated 5 out of 5 stars,Love everything I’ve gotten from B-wear! They always have awesome deals and their clothes are amazing.,2022-09-02T20:39:07.000Z
Loved all 3 shirts I purchased,Rated 5 out of 5 stars,Loved all 3 shirts I purchased. Great quality and great designs. Great communication and they shipped quickly too!,2022-09-02T20:36:16.000Z
Nice inexpensive shirts,Rated 5 out of 5 stars,"Nice inexpensive shirts, fast shipping.",2022-09-02T20:18:31.000Z
It’s a Christmas gift.,Rated 5 out of 5 stars,,2022-09-02T18:54:34.000Z
Excellent customer service,Rated 5 out of 5 stars,"Excellent customer service, I ordered and fedex lost my package talked to customer service and they sent me replacement order very promptly through UPS. Very courteous thank you so much and love your products! Will purchase more in future 👏🏼",2022-09-02T18:46:57.000Z
Have purchased several items and have…,Rated 5 out of 5 stars,"Have purchased several items and have been very satisfied with the quality as well as when you follow the sizing charts, your items will fit perfectly.",2022-09-02T16:24:14.000Z
I've never been disappointed.,Rated 5 out of 5 stars,"I discovered this company just about a year ago and I have been happy with every single purchase and recommend it to others. The clothes fit great, are comfortable and REALLY CUTE.  My packages have arrived timely and without incident.  I'd give them10 stars if I could.",2022-09-02T15:10:17.000Z
Great prices and love my shirts,Rated 5 out of 5 stars,,2022-09-02T12:26:57.000Z
Shirts even better than advertised!,Rated 5 out of 5 stars,"I love my shirts!  Great quality, super soft, and the price was right.  I can’t wait to place another order!",2022-09-02T12:05:23.000Z
I love ordering from your company...the…,Rated 5 out of 5 stars,I love ordering from your company...the prints are great! Shipping is another thing completely. I know you can't control FEDEX but it's really weird. Twice this has happened to me. Ohio to MO to KS to TN to GA and so on.  I live in AZ!! CRAZY???,2022-09-02T04:07:30.000Z
I love the softness of the t-shirts,Rated 5 out of 5 stars,I love the softness of the t-shirts.  They wash nice and fit as expected.,2022-09-02T01:50:46.000Z
Great products and service!,Rated 5 out of 5 stars,,2022-09-01T23:37:54.000Z
Wonderful sweatshirt and t shirt will…,Rated 5 out of 5 stars,Wonderful sweatshirt and t shirt will order again,2022-09-01T23:05:07.000Z
Win win again :),Rated 5 out of 5 stars,Did not disappoint!! Cute styles great value,2022-09-01T22:10:19.000Z
Love their stuff!,Rated 5 out of 5 stars,I have ordered from B-Wear many times over the past few years and am always happy with the products I receive. I will continue to order from them.,2022-09-01T19:58:25.000Z
Very pleased with the quality of the…,Rated 5 out of 5 stars,Very pleased with the quality of the shirts!! LOVE the site!!,2022-09-01T18:57:44.000Z
great products at a great price,Rated 5 out of 5 stars,,2022-09-01T16:33:33.000Z
Love everything about your clothing,Rated 5 out of 5 stars,Love everything about your clothing. Soft and well made.,2022-09-01T16:16:52.000Z
It's very difficult to track orders and…,Rated 3 out of 5 stars,It's very difficult to track orders and not alot of communication of when orders were even sent or the customer has to seem to hunt down there packages from this company. Dont know if I will be ordering again have better success with other clothing company's that seem to know how to keep customers coming back,2022-09-01T13:07:50.000Z
Adorable,Rated 5 out of 5 stars,"I got my shirts, and they are adorable! Thank you for an easy and smooth transaction!",2022-09-01T12:19:20.000Z
An exchange went smoothly,Rated 5 out of 5 stars,An exchange went smoothly. Products were higher grade than expected. Would use again.,2022-09-01T06:56:06.000Z
I am a frequent buyer from Bwear,Rated 5 out of 5 stars,"I am a frequent buyer from Bwear, I love the way the shirts fit the softness of the material, they are true to the size and always arrive on time. When I’m in need of a new OSU shirt or new shirt for the season Bwear is always my first stop!!",2022-09-01T03:00:05.000Z
What a great product!,Rated 5 out of 5 stars,Thank you for providing quality clothing for plus size individuals at reasonable price. I love how soft they are!,2022-09-01T02:02:57.000Z
Great t-shirts for a great price.,Rated 5 out of 5 stars,,2022-09-01T00:21:15.000Z
Women's summer tank,Rated 5 out of 5 stars,Fits just the way I like it.  The material is so soft.  Ordered my normal size.,2022-09-01T00:19:45.000Z
I keep coming back for more...,Rated 5 out of 5 stars,"I keep coming back for more...I can't get enough B-Wear shirts! Please, don't ever change the type of shirts you use because I appreciate the thickness of them and they're sooo soft!",2022-08-31T23:49:45.000Z
The size came in wrong,Rated 3 out of 5 stars,The size came in wrong.  No worries though.  My wife wears it and likes it.,2022-08-31T23:33:37.000Z
Haven't got either of my orders yet and…,Rated 3 out of 5 stars,Haven't got either of my orders yet and they want to know how I liked my order.,2022-08-31T23:05:22.000Z
Repeat Customer!!,Rated 5 out of 5 stars,Shipped very quickly after I ordered! Exceeded my expectations. Shirts are fantastic.,2022-08-31T21:33:39.000Z
Quality Products,Rated 4 out of 5 stars,Great variety and excellent quality.,2022-08-31T18:09:46.000Z
Appareal,Rated 5 out of 5 stars,"I love this company, the quality of material and the quickness of the shipping after ordering.  Would like to see a few more Jeep apparel if possible and maybe if you could connect with University of Nebraska for Husker apparel that would be amazing.  Thank you and keep up the great work",2022-08-31T17:15:10.000Z
Love! Love! Love! My bwear shirts,Rated 5 out of 5 stars,"My friend recommended to check this website out, Great quality and such cute designs! Can't wait to buy more!",2022-08-31T15:14:57.000Z
Always great service and quality…,Rated 5 out of 5 stars,Always great service and quality shirts.  I am always satisfied,2022-08-31T03:52:15.000Z
Items I ordered fit perfect.,Rated 5 out of 5 stars,Items I ordered fit perfect.. I got so many complements I will definitely continue purchasing from  be-wear,2022-08-31T00:22:46.000Z
One of the tanks print is way off…,Rated 3 out of 5 stars,One of the tanks print is way off center. Willie Nelson print,2022-08-30T17:59:09.000Z
Always happy with B-wear,Rated 5 out of 5 stars,Always happy with B-wear. My favorite shirts and hoodies! I’ve lost count of the orders I’ve placed.,2022-08-30T17:49:27.000Z
good customer service!,Rated 5 out of 5 stars,"ive recently purchased numerous items from b-wear! unfort some of the items' size didn't fit correctly, however, i had no issues with returning and exchanging them. good customer service.",2022-08-30T17:39:17.000Z
Great customer service,Rated 5 out of 5 stars,This was a pleasant experience from placing the order to receiving it.,2022-08-30T13:54:05.000Z
Satisfied returning customer,Rated 5 out of 5 stars,I have ordered several times from B-Wear and have never had any issues. They are quick and efficient . I love the shirt designs and for the price the quality is very good.,2022-08-30T10:57:33.000Z
Sizing issues,Rated 3 out of 5 stars,"I am a woman who wears a size 1X. This size is not offered. I ordered an XL, but it was too tight. I ordered another shirt that was a 2XL, this was way too big. I would love to see the 1X sizing offered.  I really liked the selections offered, and customer service and shipping was very good, but I am afraid I won't be able to order any more shirts because of the sizing issue.",2022-08-30T07:23:41.000Z
Lost order replacement order was lightning ⚡ fast,Rated 5 out of 5 stars,"My order, according to Fedex , was left outside of our gate.... We don't have a gate. B-Wear had the full order at my house 3 days later, I hold that type of response in very high regard.Thank you",2022-08-30T04:18:50.000Z
Always love the shirts!!,Rated 5 out of 5 stars,Always love the shirts I get from Bwear! Love the design and the feel of the shirt!,2022-08-29T23:34:16.000Z
Great company with excellent products,Rated 5 out of 5 stars,I have ordered from B-Wear many times and have never had a problem.I even had to change a size and did so with no problems,2022-08-29T21:17:47.000Z
Great,Rated 5 out of 5 stars,Nice shirts at a reasonable price,2022-08-29T15:39:36.000Z
Everything went as expected.,Rated 5 out of 5 stars,,2022-08-29T15:27:57.000Z
